country,segment,sales_rep_id,sales_team_name,jobs_90d,rev_per_job,revenue_90d,pqr_90d
DACH,NAM,14852,DE-NAM-SA-DUSS-2,215353,0.9,191384.1,71873.5
DACH,NAM,15810,DE-NAM-MCU-DUSS-1,13252,0.5,7076.5,8648.1
DACH,NAM,16184,DE-NAM-SA-DUSS-1,124171,0.7,83455.5,44145.5
DACH,NAM,16494,DE-NAM-MCU-DUSS-1,20513,8.4,172283.9,91901.9
DACH,NAM,17145,DE-NAM-MCU-DUSS-1,25104,5.8,145675.1,115743.5
DACH,NAM,17512,DE-NAM-HC-DUSS-1,53151,0.9,49691.8,45007.0
DACH,NAM,18273,DE-NAM-B2B-DUSS-1,13841,7.1,98134.9,86133.7
DACH,NAM,18500,DE-NAM-RHLOG-DUSS-1,55047,5.5,305471.5,199266.8
DACH,NAM,19055,DE-NAM-B2B-DUSS-1,28303,1.9,52695.3,53828.3
DACH,NAM,24604,DE-NAM-PSE-DUSS-1,94995,0.4,35866.1,53267.1
DACH,NAM,25434,DE-NAM-SA-DUSS-1,38494,1.0,39165.5,29411.1
DACH,NAM,25450,DE-NAM-SA-DUSS-2,187325,0.3,49052.7,20452.1
DACH,NAM,26627,DE-NAM-PSE-DUSS-1,64922,1.8,117729.2,102454.1
DACH,NAM,26654,CH-NAM-ACCSA-ZRH-1,95880,0.1,10291.2,5964.4
DACH,NAM,26793,DE-NAM-HC-DUSS-1,11931,21.8,260120.5,196110.6
DACH,NAM,27353,DE-NAM-HC-DUSS-1,36225,2.6,93127.4,52401.5
DACH,NAM,28905,DE-NAM-MCU-DUSS-1,13782,1.3,17843.3,18709.9
DACH,NAM,29671,DE-NAM-B2B-DUSS-1,15345,10.0,153341.7,63501.8
DACH,NAM,31674,DE-NAM-RHLOG-DUSS-1,23793,10.3,245309.5,204681.1
DACH,NAM,33776,DE-NAM-SA-DUSS-2,376098,0.3,131501.2,63759.3
DACH,NAM,34790,DE-NAM-HC-DUSS-1,25943,5.7,148412.8,108288.8
DACH,NAM,35545,DE-NAM-MCU-DUSS-1,46178,2.5,113235.2,136712.9
DACH,NAM,36090,DE-NAM-RHLOG-DUSS-1,51404,0.4,18482.3,51086.3
DACH,NAM,36419,DE-NAM-PSE-DUSS-1,9867,2.4,23423.5,15552.9
DACH,NAM,38387,DE-NAM-HC-DUSS-1,19008,2.6,50063.8,23346.6
DACH,NAM,42636,DE-NAM-B2B-DUSS-1,53512,2.3,120977.8,72960.2
DACH,NAM,43152,DE-NAM-HC-DUSS-1,21243,2.7,57903.8,36421.8
DACH,NAM,43784,DE-NAM-MCU-DUSS-1,25313,2.2,54671.2,51561.0
DACH,NAM,46325,DE-NAM-RHLOG-DUSS-1,36604,1.3,48179.7,66204.3
DACH,NAMDCA,4823,DE-NAMDCA-DE-DUSS-1,34361,5.1,174470.9,154076.0
DACH,NAMDCA,10979,DE-NAMDCA-DE-DUSS-1,14505,18.6,270361.7,159266.3
DACH,NAMDCA,33256,DE-NAMDCA-DE-DUSS-1,22240,2.0,44935.9,50500.0
DACH,NAMDCA,45425,DE-NAMDCA-DE-DUSS-1,10330,10.0,103591.2,100910.5
FR,ACC,6486,FR-M-ACCDE-PAR-1,56252,1.1,61851.2,36519.1
FR,ACC,6928,FR-M-ACCDE-DUB-1,85071,0.6,48912.4,41030.6
FR,ACC,11650,FR-M-ACCDE-DUB-1,141307,0.3,43682.6,37584.9
FR,ACC,11955,FR-NAM-ACCDE-PAR-1,94608,0.1,14157.2,8881.9
FR,ACC,13505,FR-NAM-ACCDE-PAR-1,38837,0.2,6720.7,14734.1
FR,ACC,14739,FR-M-ACCDE-DUB-1,236115,0.2,41899.7,28684.8
FR,ACC,14741,FR-NAM-ACCDE-PAR-1,100709,0.3,34299.1,31011.6
FR,ACC,18831,FR-M-ACCDE-PAR-1,44880,1.2,54371.6,27433.3
FR,ACC,19822,FR-M-ACCDE-DUB-1,36488,1.4,49395.0,26957.6
FR,ACC,25407,FR-M-ACCDE-DUB-1,50008,1.1,57130.8,31235.0
FR,ACC,34425,FR-M-ACCDE-DUB-1,43986,1.1,49831.4,37063.0
FR,ACC,44449,FR-M-ACCDE-DUB-1,39985,1.5,61372.3,50154.8
FR,ACC,45449,FR-M-ACCDE-DUB-1,42118,1.3,54282.2,34234.7
FR,ISDCA,14044,FR-ISDCA-DE-DUB-1,40726,1.3,54292.2,48407.1
FR,ISDCA,32508,FR-ISDCA-DE-DUB-1,36086,3.7,132038.0,95656.3
FR,ISDCA,32911,FR-ISDCA-DE-DUB-1,88388,3.3,288047.3,227359.2
FR,ISDCA,45904,FR-ISDCA-DE-DUB-1,51206,3.9,197531.2,145685.6
FR,L,2647,FR-L-DE-DUB-1,114250,0.9,101312.2,108953.6
FR,L,4173,FR-L-DE-DUB-1,50548,1.0,51114.2,46097.9
FR,L,4831,FR-L-DE-DUB-1,47459,4.2,198817.1,143036.4
FR,L,14848,FR-L-DE-DUB-1,66123,1.5,101870.6,53812.8
FR,L,15837,FR-L-DE-DUB-1,53047,1.9,98906.4,57003.9
FR,L,25632,FR-L-DE-DUB-1,33047,1.9,64172.0,34123.8
FR,L,26680,FR-L-DE-DUB-1,30402,4.2,128052.6,82946.3
FR,L,28994,FR-L-SA-DUB-1,56974,0.4,22212.4,13464.6
FR,L,38381,FR-L-DE-DUB-1,53004,1.6,82437.9,54862.6
FR,L,44287,FR-L-SA-DUB-1,78732,0.2,19345.5,17279.8
FR,L,45926,FR-L-SA-DUB-1,38975,1.0,38378.2,43598.8
FR,L,46329,FR-L-DE-DUB-1,54576,0.5,27173.1,39945.5
FR,M,7764,FR-M-DE-DUB-2,21014,16.1,338992.0,296825.2
FR,M,17491,FR-M-DE-DUB-1,33712,9.4,318222.5,228840.5
FR,M,19511,FR-M-DE-DUB-1,21668,13.5,291883.4,295219.9
FR,M,19804,FR-M-SA-DUB-1,147229,0.4,52345.0,49577.9
FR,M,20788,FR-M-PSE-DUB-1,88516,0.1,12328.8,7391.4
FR,M,28408,FR-M-DE-DUB-1,29849,9.6,287592.1,221083.5
FR,M,30162,FR-M-PSE-DUB-1,18836,1.5,28212.9,19461.8
FR,M,32506,FR-M-DE-DUB-2,27075,10.9,293859.4,229051.0
FR,M,33263,FR-M-DE-DUB-1,26615,10.2,271756.3,240102.9
FR,M,33639,FR-M-DE-DUB-2,74109,4.3,319858.0,277896.0
FR,M,34772,FR-M-DE-DUB-1,26596,10.0,265252.4,254479.1
FR,M,36421,FR-M-DE-DUB-2,33030,6.9,229169.8,196408.8
FR,M,38102,FR-M-SA-DUB-1,22835,2.7,62214.6,61054.8
FR,M,42601,FR-M-DE-DUB-1,20545,16.0,328637.7,302259.4
FR,M,42968,FR-M-DE-DUB-2,20520,14.8,303541.7,259538.1
FR,M,43792,FR-M-DE-DUB-2,30873,9.6,296593.0,210037.6
FR,M,44004,FR-M-DE-DUB-2,34868,9.4,328515.8,276755.1
FR,M,44728,FR-M-DE-DUB-1,29478,11.1,327219.9,259730.2
FR,M,45052,FR-M-SA-DUB-1,94195,0.8,71058.6,63607.8
FR,M,45186,FR-M-PSE-DUB-1,17548,0.8,14511.0,9311.0
FR,NAM,5149,FR-NAM-SA-PAR-1,615489,0.1,62567.3,6002.8
FR,NAM,5987,FR-NAM-FI-PAR-1,24027,4.3,103165.3,75220.2
FR,NAM,6194,FR-NAM-SA-PAR-1,393297,0.1,52679.6,36134.0
FR,NAM,6252,FR-NAM-B2B-PAR-1,152483,0.2,28644.5,20850.3
FR,NAM,7146,FR-NAM-SA-PAR-1,413769,0.1,32046.1,11322.8
FR,NAM,7160,FR-NAM-SA-PAR-1,409730,0.1,34111.1,25058.6
FR,NAM,7163,FR-NAM-RHLOG-PAR-1,53077,0.4,20282.0,54186.5
FR,NAM,7661,FR-NAM-MCU-PAR-1,47422,0.1,5448.6,12742.6
FR,NAM,9860,FR-NAM-HCE-PAR-1,342202,0.1,25240.6,16002.9
FR,NAM,10504,FR-NAM-SA-PAR-1,551113,0.1,28166.9,16942.5
FR,NAM,15510,FR-NAM-PSE-PAR-1,88928,0.5,40168.7,24691.6
FR,NAM,16496,FR-NAM-HCE-PAR-1,76314,0.7,56858.2,31014.2
FR,NAM,17104,FR-NAM-FI-PAR-1,48494,1.8,87139.3,100410.9
FR,NAM,17851,FR-NAM-HCE-PAR-1,62157,1.5,92930.4,62953.9
FR,NAM,19059,FR-NAM-MCU-PAR-1,37350,2.1,76965.8,62019.2
FR,NAM,19812,FR-NAM-MCU-PAR-1,57926,0.7,41945.9,51482.9
FR,NAM,20193,FR-NAM-MCU-PAR-1,54737,2.6,142375.1,163256.3
FR,NAM,25394,FR-NAM-B2B-PAR-1,47202,1.7,79766.3,109745.3
FR,NAM,25831,FR-NAM-RHLOG-PAR-1,61212,0.6,39500.9,37684.3
FR,NAM,28406,FR-NAM-ACCSA-PAR-1,150691,0.1,18644.1,11668.6
FR,NAM,34793,FR-NAM-PSE-PAR-1,53692,0.8,40629.5,15564.2
FR,NAM,36423,FR-NAM-FI-PAR-1,57320,0.7,38963.4,31602.5
FR,NAM,45925,FR-NAM-SA-PAR-1,0,,0.0,8054.8
FR,NAMDCA,4387,FR-NAMDCA-DE-PAR-1,94747,0.7,67466.3,55830.7
FR,NAMDCA,4574,FR-NAMDCA-DE-PAR-1,90730,0.3,26991.5,18566.2
FR,NAMDCA,16500,FR-NAMDCA-DE-PAR-1,67469,0.3,23443.0,45606.6
FR,NAMDCA,19807,FR-NAMDCA-DE-PAR-1,39475,0.5,19093.2,24892.6
Global,NAM,4517,FR-NAM-B2B-PAR-1,42851,1.8,75040.5,52633.8
IBE,ACC,7557,ES-M-ACCDE-DUB-1,28325,0.8,23761.8,19801.2
IBE,ACC,9830,ES-NAM-ACCDE-MAD-1,29407,2.9,85540.6,47823.4
IBE,ACC,13320,ES-M-ACCDE-DUB-1,7338,2.2,15944.0,5896.3
IBE,ACC,16581,ES-NAM-ACCDE-MAD-1,48921,1.8,85666.3,61919.2
IBE,ACC,30408,PT-NAM-ACCDE-MAD-1,92333,1.2,112094.5,21496.4
IBE,ACC,39031,ES-NAM-ACCDE-MAD-1,32270,1.5,48546.3,12662.1
IBE,ACC,39284,ES-M-ACCDE-DUB-1,31507,0.7,21401.9,12782.7
IBE,ACC,41519,PT-M-ACCDE-DUB-1,42619,4.0,169331.9,112991.9
IBE,ACC,42593,ES-M-ACCDE-DUB-1,13240,2.6,34561.4,24704.5
IBE,ACC,45428,ES-M-ACCDE-DUB-1,7741,3.1,24199.3,17433.9
IBE,L,45905,UK-L-DE-DUB-2,20456,6.5,132419.2,94709.4
IBE,NAM,30256,ES-NAM-ACCSA-MAD-1,56659,4.0,224983.5,11983.7
IN,ACC,9847,IN-M-ACCDE-BLR-2,18450,0.3,6046.7,5268.3
IN,ACC,10264,IN-M-ACCDE-BLR-2,100017,0.1,10754.6,11997.4
IN,ACC,13171,IN-M-ACCDE-BLR-1,19390,0.1,2413.9,5618.8
IN,ACC,13649,IN-M-ACCDE-BLR-1,9690,1.6,15329.9,8519.4
IN,ACC,14337,IN-M-ACCDE-BLR-1,16296,0.5,7631.9,5892.1
IN,ACC,16884,IN-M-ACCDE-BLR-1,18804,0.6,11231.7,8999.9
IN,ACC,20127,IN-M-ACCDE-BLR-1,20887,0.9,18557.2,21770.2
IN,ACC,26950,IN-NAM-ACCDE-BLR-1,38743,0.1,4388.1,14740.7
IN,ACC,30096,IN-M-ACCDE-BLR-1,16318,0.4,6494.4,9824.0
IN,ACC,33082,IN-NAM-ACCDE-BLR-1,43194,0.9,37159.3,8268.9
IN,ACC,39353,IN-M-ACCDE-BLR-1,23248,5.8,134797.0,116352.1
IN,ACC,41807,IN-M-ACCDE-BLR-2,27610,1.0,27909.1,30568.3
IN,ACC,41900,IN-M-ACCDE-BLR-2,18281,1.7,31324.1,28727.9
IN,ACC,42567,IN-M-ACCDE-BLR-1,25208,0.6,14632.0,14401.0
IN,ACC,42917,IN-M-ACCDE-BLR-2,38639,0.3,9797.4,10170.6
IN,ACC,43716,IN-NAM-ACCDE-BLR-1,15167,0.5,7442.0,21994.9
IN,ACC,43979,IN-NAM-ACCDE-BLR-1,54395,1.0,56685.3,22769.8
IN,ACC,45893,IN-M-ACCDE-BLR-2,13464,1.3,17616.2,18804.1
IN,ACC,46808,IN-M-ACCDE-BLR-2,13865,1.2,17269.1,19004.1
IN,ACC,46829,IN-M-ACCDE-BLR-1,6477,1.5,9465.9,10707.8
IN,NAM,7586,IN-NAM-ACCSA-BLR-1,61091,0.1,8904.4,17024.2
IN,NAM,31079,IN-NAM-ACCSA-BLR-1,32550,0.6,20143.6,18313.0
IT,ACC,6397,IT-M-ACCDE-DUB-1,10904,22.8,248309.1,142535.3
IT,ACC,6793,IT-NAM-ACCDE-MIL-2,11137,6.5,72929.8,57026.4
IT,ACC,8423,IT-M-ACCDE-DUB-1,13950,8.2,114815.8,98554.7
IT,ACC,12207,IT-M-ACCDE-DUB-1,12374,20.2,250279.3,194151.6
IT,ACC,14756,IT-M-ACCDE-DUB-2,26711,4.3,114393.1,93527.7
IT,ACC,14757,IT-M-ACCDE-DUB-1,13318,14.2,189232.3,140270.5
IT,ACC,14758,IT-M-ACCDE-DUB-1,25475,8.4,213406.8,173995.5
IT,ACC,15308,IT-NAM-ACCDE-MIL-2,12176,10.0,121220.3,20494.3
IT,ACC,18131,IT-M-ACCDE-DUB-2,11670,13.4,156290.1,128430.8
IT,ACC,19815,IT-M-ACCDE-DUB-1,9165,21.5,196897.9,150217.2
IT,ACC,21189,IT-NAM-ACCDE-MIL-2,31571,2.7,84360.1,69329.9
IT,ACC,24236,IT-NAM-ACCDE-MIL-2,46323,1.5,70578.1,38780.8
IT,ACC,26746,IT-M-ACCDE-DUB-2,13371,16.0,213618.9,130543.9
IT,ACC,29549,IT-NAM-ACCDE-MIL-2,43748,3.5,152936.7,23166.5
IT,ACC,30254,IT-NAM-ACCDE-MIL-2,9425,15.2,143558.6,95640.3
IT,ACC,30410,IT-NAM-ACCDE-MIL-3,17929,3.0,52998.2,9375.2
IT,ACC,31746,IT-NAM-ACCDE-MIL-2,94697,0.2,17525.3,15174.7
IT,ACC,40754,IT-M-ACCDE-DUB-2,14886,14.5,215339.4,184900.7
IT,ACC,42816,IT-M-ACCDE-DUB-1,7634,30.0,229337.4,215351.9
IT,ACC,42973,IT-M-ACCDE-DUB-2,10282,24.0,246659.6,218679.6
IT,ACC,43713,IT-NAM-ACCDE-MIL-2,56877,2.0,114635.1,71281.7
IT,ACC,44732,IT-NAM-ACCDE-MIL-2,15408,4.8,73681.7,48017.9
IT,ISDCA,29953,IT-ISDCA-DE-DUB-1,2967,51.8,153733.4,150522.0
IT,ISDCA,43783,IT-ISDCA-DE-DUB-1,3651,41.3,150893.8,108647.2
IT,NAM,5065,IT-NAM-ACCSA-MIL-1,278267,0.4,118126.2,53486.7
IT,NAM,21190,IT-NAM-ACCSA-MIL-1,202005,0.3,52483.1,21236.7
IT,NAM,21574,IT-NAM-ACCSA-MIL-1,99822,0.0,1715.1,6901.5
IT,NAM,24745,IT-NAM-ACCSA-MIL-1,72989,0.5,35011.3,17227.9
IT,NAM,30127,IT-NAM-ACCSA-MIL-1,99056,1.2,118788.6,74506.1
IT,NAM,30146,IT-NAM-ACCSA-MIL-1,86367,0.3,22084.6,14492.3
IT,NAMDCA,30185,IT-NAMDCA-DE-MIL-1,5240,30.9,161821.3,128495.3
IT,NAMDCA,31756,IT-NAMDCA-DE-MIL-1,12506,1.0,12292.5,7190.3
IT,NAMDCA,41953,IT-NAMDCA-DE-MIL-1,375669,0.4,132456.7,65375.1
IT,NAMDCA,45433,IT-NAMDCA-DE-MIL-1,13600,10.4,141464.3,92667.1
Ireland,ACC,7558,IE-NAM-ACCDE-DUB-1,36106,3.2,116296.5,123829.9
Ireland,ACC,9287,IE-NAM-ACCDE-DUB-1,15237,7.7,116810.5,112257.6
Ireland,ACC,10027,IE-M-ACCDE-DUB-1,10993,17.3,190462.4,178131.6
Ireland,ACC,12891,IE-NAM-ACCDE-DUB-1,50179,4.5,227169.0,174155.2
Ireland,ACC,13067,IE-NAM-ACCDE-DUB-1,11620,10.4,121063.9,83174.8
Ireland,ACC,17170,IE-M-ACCDE-DUB-1,53548,5.8,310065.2,261878.1
Ireland,ACC,17173,IE-M-ACCDE-DUB-1,14862,13.8,204615.7,173590.7
Ireland,ACC,19416,IE-M-ACCDE-DUB-1,16003,11.6,186005.4,172409.1
Ireland,ACC,19785,IE-M-ACCDE-DUB-1,61486,3.8,234717.0,210052.5
Ireland,ACC,27012,IE-M-ACCDE-DUB-1,38108,5.3,203178.5,198380.5
Ireland,ACC,34120,IE-M-ACCDE-DUB-1,15707,18.9,297143.4,219805.8
Ireland,ACC,35562,IE-NAM-ACCDE-DUB-1,140639,0.6,83007.5,82569.6
Ireland,NAM,16140,IE-NAM-ACCSA-DUB-1,49484,1.4,68863.6,61175.4
Ireland,NAM,19453,IE-NAM-ACCSA-DUB-1,32892,3.6,117193.5,83005.1
MX,M,7178,MX-M-DE-ATX-1,23910,5.0,120212.1,10616.5
MX,M,13241,MX-M-DE-ATX-1,35194,5.3,184915.1,160164.5
MX,M,23697,MX-M-DE-ATX-2,73458,1.6,115303.4,91606.8
MX,M,24331,MX-M-DE-ATX-1,17593,5.7,99633.3,99730.1
MX,M,26547,MX-M-DE-ATX-1,18006,10.2,183050.3,160921.7
MX,M,29643,MX-M-DE-ATX-1,13775,11.6,159643.4,126372.0
MX,M,29644,MX-M-ACC-ATX-1,22887,0.6,14473.8,10837.5
MX,M,31794,MX-M-ACC-ATX-1,30632,0.4,12689.1,10253.1
MX,M,34491,MX-M-DE-ATX-2,14588,9.7,141505.1,129397.4
MX,M,39150,MX-M-ACC-ATX-1,25053,0.6,14869.4,10596.1
MX,M,39198,MX-M-DE-ATX-2,24645,6.4,156950.7,127309.0
MX,M,39285,MX-M-DE-ATX-2,28221,3.1,86185.1,63559.3
MX,M,39342,MX-M-ACC-ATX-1,34544,0.5,17941.0,10532.7
MX,M,40331,MX-M-ACC-ATX-1,26050,0.4,9875.4,7488.2
MX,M,40506,MX-M-ACC-ATX-1,21714,0.6,14033.8,9019.7
MX,M,41943,MX-M-ACC-ATX-1,64549,0.2,14410.7,8753.6
MX,M,42894,MX-M-DE-ATX-2,21717,8.4,183168.6,170985.9
MX,M,42895,MX-M-DE-ATX-2,44810,3.4,153059.9,161494.6
MX,M,44481,MX-M-DE-ATX-2,51582,3.3,170625.3,174515.7
MX,M,46844,MX-M-DE-ATX-1,19572,4.9,95889.7,101595.4
MX,NAM,32588,MX-NAM-DE-CDMX-1,24761,0.9,23315.1,14612.1
MX,NAM,33772,MX-NAM-DE-CDMX-1,32939,3.4,110984.4,70712.4
MX,NAM,33778,MX-NAM-DE-CDMX-1,38681,0.2,9355.8,10451.7
MX,NAM,34879,MX-NAM-DE-CDMX-1,72982,0.7,53067.5,43441.7
MX,NAM,35438,MX-NAM-DE-CDMX-1,12720,7.5,96022.6,40325.6
MX,NAM,39088,MX-NAM-DE-CDMX-1,72012,0.3,22799.8,13568.8
MX,NAM,42505,MX-NAM-DE-CDMX-1,23070,1.8,42395.9,16615.5
MX,NAM,45021,MX-NAM-DE-CDMX-1,35346,0.7,24176.1,17339.5
SG,ACC,8078,SG-M-ACCDE-SG-1,38668,0.5,17485.3,15089.0
SG,ACC,10693,SG-NAM-ACCDE-SG-1,52945,1.0,50368.5,32939.8
SG,ACC,20145,SG-M-ACCDE-SG-1,105810,0.2,23366.2,32442.1
SG,ACC,20317,SG-M-ACCDE-SG-1,42005,1.3,54971.5,61438.9
SG,ACC,21136,SG-NAM-ACCDE-SG-1,46620,1.2,57961.2,33711.6
SG,ACC,21428,SG-NAM-ACCDE-SG-1,52102,0.1,6902.7,17984.4
SG,ACC,26789,SG-NAM-ACCDE-SG-1,42819,0.5,19448.5,12601.4
SG,ACC,46174,SG-M-ACCDE-SG-1,39303,1.7,66987.0,52760.3
UK,ACC,2253,UK-M-ACCDE-DUB-2,18607,4.8,89439.0,66722.4
UK,ACC,5901,UK-M-ACCDE-DUB-2,17852,4.5,79647.9,44010.4
UK,ACC,6924,UK-M-ACCDE-DUB-2,97414,0.7,66601.4,53862.6
UK,ACC,7153,UK-M-ACCDE-DUB-2,23550,3.5,81676.9,72276.1
UK,ACC,8332,UK-NAM-ACCDE-LDN-1,33334,0.9,31089.5,33547.7
UK,ACC,8840,UK-NAM-ACCDE-LDN-1,51602,0.6,30275.3,29427.7
UK,ACC,9483,UK-NAM-ACCDE-LDN-1,50796,0.9,44772.2,30168.9
UK,ACC,9886,UK-M-ACCDE-DUB-1,21037,7.0,147370.3,130088.7
UK,ACC,10365,UK-M-ACCDE-DUB-2,62009,0.8,50710.5,33838.1
UK,ACC,12339,UK-M-ACCDE-DUB-1,93883,0.7,64044.7,37963.5
UK,ACC,13510,UK-M-ACCDE-DUB-1,20173,4.0,79978.8,57259.3
UK,ACC,13540,UK-M-ACCDE-DUB-2,25647,2.9,74613.0,48826.3
UK,ACC,14671,UK-NAM-ACCDE-LDN-1,93462,0.2,21429.0,23792.2
UK,ACC,14736,UK-M-ACCDE-DUB-2,179534,0.4,78584.0,48047.5
UK,ACC,18973,UK-M-ACCDE-DUB-1,27591,4.1,111752.2,87708.7
UK,ACC,21198,UK-M-ACCDE-DUB-1,75476,1.2,89535.6,59766.6
UK,ACC,33629,UK-M-ACCDE-DUB-1,107396,0.7,74906.4,44008.9
UK,ACC,34419,UK-M-ACCDE-DUB-1,614997,0.2,96537.7,25627.0
UK,ACC,41672,UK-M-ACCDE-DUB-1,40360,1.6,65280.1,36431.0
UK,ACC,43796,UK-M-ACCDE-DUB-1,29270,3.0,86574.8,43983.5
UK,ACC,46526,UK-NAM-ACCDE-LDN-1,40407,1.1,44048.6,13247.3
UK,ISDCA,2909,UK-ISDCA-DE-DUB-1,7494,14.4,107759.3,76226.7
UK,ISDCA,6668,UK-ISDCA-DE-LDN-1,37362,8.9,333875.1,219073.6
UK,ISDCA,10996,UK-ISDCA-DE-LDN-1,10088,34.3,346460.1,308487.0
UK,ISDCA,14872,UK-ISDCA-DE-DUB-2,9940,33.5,332991.6,292869.7
UK,ISDCA,17137,UK-ISDCA-DE-LDN-1,12816,25.8,330151.8,316118.0
UK,ISDCA,18976,UK-ISDCA-DE-DUB-1,12987,21.0,273169.7,220424.4
UK,ISDCA,31704,UK-ISDCA-DE-DUB-2,6115,59.0,360547.6,306021.5
UK,ISDCA,38726,UK-ISDCA-DE-DUB-2,38169,9.8,373692.4,307565.1
UK,ISDCA,43977,UK-ISDCA-DE-LDN-1,16434,19.2,315481.7,254725.8
UK,L,2043,UK-L-SA-DUB-1,21072,1.8,38951.5,39329.1
UK,L,2808,UK-L-SA-DUB-2,22345,6.8,153025.2,125021.0
UK,L,3251,UK-L-DE-DUB-2,28158,3.3,93356.0,55599.3
UK,L,3302,UK-L-DE-DUB-1,20135,7.3,146072.9,143633.9
UK,L,3533,UK-L-SA-DUB-1,41685,2.9,120981.6,95740.1
UK,L,4171,UK-L-SA-DUB-2,34079,2.1,70068.8,44822.1
UK,L,4573,UK-L-DE-DUB-3,33803,4.6,154767.9,146003.1
UK,L,4827,UK-L-DE-DUB-2,20581,21.7,447308.0,366901.3
UK,L,5180,UK-L-DE-DUB-3,19783,6.3,125426.1,72241.7
UK,L,5586,UK-L-DE-DUB-2,20884,7.5,157143.1,141459.3
UK,L,7151,UK-L-DE-DUB-1,19873,17.7,351299.5,218286.2
UK,L,7230,UK-L-DE-DUB-2,21101,11.4,241293.6,249182.1
UK,L,7396,UK-L-DE-DUB-3,16557,9.1,151290.7,96995.6
UK,L,8133,UK-L-SA-DUB-2,22299,4.5,100740.0,86378.3
UK,L,8135,UK-L-DE-DUB-2,20320,9.6,194778.5,207725.0
UK,L,9197,UK-L-SA-DUB-1,25985,6.6,170348.9,114564.9
UK,L,10960,UK-L-SA-DUB-1,43863,2.7,117034.0,76279.3
UK,L,12773,UK-L-SA-DUB-2,28149,3.5,99841.9,82432.4
UK,L,14641,UK-L-DE-DUB-1,14405,21.1,303874.0,234262.4
UK,L,15387,UK-L-SA-DUB-2,45144,2.5,114864.5,83052.7
UK,L,16576,UK-L-DE-DUB-3,19913,10.1,200867.2,151180.4
UK,L,17037,UK-L-SA-DUB-1,29209,3.9,113236.1,63346.5
UK,L,17171,UK-L-DE-DUB-1,19285,11.8,228226.5,160110.2
UK,L,17726,UK-L-DE-DUB-3,25370,6.9,174843.7,207204.7
UK,L,18414,UK-L-SA-DUB-1,26129,4.5,118183.4,95543.1
UK,L,18625,UK-L-SA-DUB-2,37503,1.9,71713.6,57723.2
UK,L,19219,UK-L-SA-DUB-1,33102,2.4,80931.9,79061.0
UK,L,19415,UK-L-DE-DUB-1,21505,10.3,221089.9,120391.2
UK,L,19914,UK-L-SA-DUB-2,20182,4.0,79948.4,72167.1
UK,L,20049,UK-L-DE-DUB-3,19020,10.5,199517.7,72257.0
UK,L,29005,UK-L-SA-DUB-1,22486,4.0,88870.5,67936.2
UK,L,30156,UK-L-DE-DUB-1,20125,9.7,194968.8,150691.3
UK,L,30182,UK-L-SA-DUB-2,22597,4.1,92084.1,69516.8
UK,L,30199,UK-L-SA-DUB-1,21316,5.3,111931.7,6137.2
UK,L,33630,UK-L-DE-DUB-2,20632,9.4,194639.6,143814.9
UK,L,39563,UK-L-DE-DUB-3,19632,8.3,163593.1,177821.9
UK,L,40746,UK-L-SA-DUB-2,24582,6.8,166583.5,123246.3
UK,L,42596,UK-L-SA-DUB-1,38450,1.9,73229.6,76342.8
UK,L,45906,UK-L-SA-DUB-1,0,,0.0,79978.9
UK,M,4285,UK-M-SA-DUB-1,25958,7.5,194566.2,160327.2
UK,M,4921,UK-M-DE-DUB-1,16901,26.2,442613.4,395855.5
UK,M,5064,UK-M-DE-DUB-3,11193,32.2,360943.1,309519.6
UK,M,5072,UK-M-SA-DUB-1,23467,10.8,254085.6,219640.1
UK,M,5176,UK-M-DE-DUB-8,21059,24.8,521763.7,414175.1
UK,M,5494,UK-M-DE-DUB-1,13752,37.0,508587.8,447042.6
UK,M,6929,UK-M-SA-DUB-1,25271,9.5,239856.8,182060.2
UK,M,6938,UK-M-DE-DUB-5,19338,21.2,409376.3,375897.7
UK,M,6942,UK-M-DE-DUB-8,17833,26.4,469906.7,378990.9
UK,M,7135,UK-M-DE-DUB-2,11764,46.9,551511.5,439312.8
UK,M,7329,UK-M-DE-DUB-1,13227,27.1,358935.5,287871.5
UK,M,7332,UK-M-DE-DUB-2,15357,31.9,490545.7,392374.6
UK,M,8325,UK-M-ACCPSE-DUB-2,58572,2.7,160710.4,132344.1
UK,M,8645,UK-M-DE-DUB-2,11105,38.1,423151.5,344452.5
UK,M,8968,UK-M-DE-DUB-9,11844,54.2,642413.0,518817.2
UK,M,9191,UK-M-SA-DUB-1,31449,10.8,340273.5,262191.1
UK,M,9834,UK-M-DE-DUB-8,25904,17.1,442360.6,403240.6
UK,M,9856,UK-M-DE-DUB-1,11978,39.0,466760.5,394839.5
UK,M,10369,UK-M-SA-DUB-1,30022,10.4,312188.1,291716.5
UK,M,12200,UK-M-DE-DUB-9,10403,45.4,472758.3,429042.8
UK,M,13392,UK-M-ACCPSE-DUB-1,83340,1.7,139734.6,77189.5
UK,M,13483,UK-M-DE-DUB-2,13181,38.8,511635.1,442589.7
UK,M,13490,UK-M-DE-DUB-3,17663,21.9,387693.6,366329.6
UK,M,13492,UK-M-DE-DUB-2,10878,41.0,445563.7,416164.5
UK,M,13763,UK-M-DE-DUB-1,14251,39.9,568346.4,447033.4
UK,M,14929,UK-M-ACCPSE-DUB-2,126618,0.7,92763.8,63700.8
