country,segment,sales_rep_id,sales_team_name,pcid_count,impact_calls_90d,impact_calls_per_account,segment_avg_coverage,too_big
UK,NAMDCA,13064,UK-NAMDCA-DE-LDN-3,18,0,0,0.0,false
UK,NAMDCA,14672,UK-NAMDCA-DE-LDN-1,39,25,0,0.0,false
UK,NAMDCA,21342,UK-NAMDCA-DE-LDN-2,49,2,0,0.0,false
UK,NAMDCA,45927,UK-NAMDCA-DE-LDN-3,38,,,0.0,
US,ACC,3075,US-M-ACCDE-NYC-3,330,63,0,0.0,false
US,ACC,3210,US-M-ACCDE-NYC-2,322,55,0,0.0,false
US,ACC,3498,US-M-ACCDE-NYC-4,491,119,0,0.0,true
US,ACC,3906,US-M-ACCDE-NYC-1,98,10,0,0.0,false
US,ACC,5211,US-M-ACCDE-NYC-2,407,5,0,0.0,false
US,ACC,5719,US-M-ACCDE-NYC-3,349,36,0,0.0,false
US,ACC,8161,US-M-ACCDE-NYC-2,330,63,0,0.0,false
US,ACC,8586,US-M-ACCDE-NYC-4,860,0,0,0.0,false
US,ACC,9294,US-M-ACCDE-NYC-2,337,38,0,0.0,false
US,ACC,10075,US-M-ACCDE-NYC-1,287,62,0,0.0,false
US,ACC,10665,US-M-ACCDE-NYC-3,330,35,0,0.0,false
US,ACC,11389,US-M-ACCDE-NYC-2,303,43,0,0.0,false
US,ACC,11491,US-M-ACCDE-NYC-2,347,65,0,0.0,false
US,ACC,13204,US-M-ACCDE-NYC-2,332,78,0,0.0,false
US,ACC,13207,US-M-ACCDE-NYC-3,303,85,0,0.0,false
US,ACC,13748,US-M-ACCDE-NYC-1,308,65,0,0.0,false
US,ACC,13754,US-M-ACCDE-NYC-1,302,88,0,0.0,false
US,ACC,17250,US-M-ACCDE-NYC-2,294,82,0,0.0,false
US,ACC,17286,US-M-ACCDE-NYC-3,323,127,0,0.0,false
US,ACC,17287,US-M-ACCDE-NYC-3,307,47,0,0.0,false
US,ACC,17351,US-M-ACCDE-NYC-1,307,127,0,0.0,false
US,ACC,18369,US-M-ACCDE-NYC-3,280,58,0,0.0,false
US,ACC,18695,US-M-ACCDE-NYC-3,302,74,0,0.0,false
US,ACC,19048,US-M-ACCDE-NYC-1,287,75,0,0.0,false
US,ACC,19555,US-M-ACCDE-NYC-3,302,1,0,0.0,false
US,ACC,19864,US-M-ACCDE-NYC-1,301,6,0,0.0,false
US,ACC,19876,US-M-ACCDE-NYC-3,323,178,0,0.0,false
US,ACC,19929,US-M-ACCDE-NYC-1,285,41,0,0.0,false
US,ACC,34194,US-M-ACCDE-NYC-2,317,38,0,0.0,false
US,ACC,41785,US-M-ACCDE-NYC-1,283,16,0,0.0,false
US,DCA,1583,US-DCA-AUTO-STM-3,31,59,1,0.13,false
US,DCA,1852,US-DCA-AUTO-STM-2,173,84,0,0.13,true
US,DCA,2458,US-DCA-WELLCOMM-NYC-2,131,49,0,0.13,true
US,DCA,2469,US-DCA-WELLCOMM-STM-2,152,51,0,0.13,true
US,DCA,2841,US-DCA-WELLCOMM-NYC-2,146,6,0,0.13,true
US,DCA,4251,US-DCA-WELLCOMM-STM-2,8,4,0,0.13,false
US,DCA,4283,US-DCA-QSR-STM-1,40,11,0,0.13,true
US,DCA,4356,US-DCA-INS-STM-1,125,71,0,0.13,true
US,DCA,4360,US-DCA-QSR-NYC-1,109,41,0,0.13,true
US,DCA,4499,US-DCA-AUTO-STM-3,48,46,0,0.13,true
US,DCA,4661,US-DCA-AUTO-STM-2,155,113,0,0.13,true
US,DCA,4785,US-DCA-WELLCOMM-STM-2,144,102,0,0.13,true
US,DCA,4798,US-DCA-INS-NYC-1,117,47,0,0.13,true
US,DCA,4814,US-DCA-QSR-NYC-2,52,27,0,0.13,true
US,DCA,5027,US-DCA-INS-NYC-1,116,1,0,0.13,true
US,DCA,5035,US-DCA-AUTO-STM-1,40,64,1,0.13,false
US,DCA,5216,US-DCA-WELLCOMM-STM-1,137,230,1,0.13,true
US,DCA,5568,US-DCA-AUTO-STM-2,152,72,0,0.13,true
US,DCA,6301,US-DCA-WELLCOMM-STM-1,137,83,0,0.13,true
US,DCA,6413,US-DCA-AUTO-STM-1,41,29,0,0.13,true
US,DCA,7071,US-DCA-WELLCOMM-STM-2,52,29,0,0.13,false
US,DCA,8375,US-DCA-INS-STM-1,120,40,0,0.13,true
US,DCA,8507,US-DCA-INS-NYC-1,113,84,0,0.13,true
US,DCA,8514,US-DCA-INS-STM-1,115,32,0,0.13,true
US,DCA,8703,US-DCA-AUTO-STM-1,148,68,0,0.13,true
US,DCA,8799,US-DCA-WELLCOMM-STM-1,43,13,0,0.13,false
US,DCA,8946,US-DCA-QSR-STM-2,92,46,0,0.13,false
US,DCA,9666,US-DCA-WELLCOMM-STM-1,151,85,0,0.13,true
US,DCA,9784,US-DCA-INS-STM-1,39,12,0,0.13,false
US,DCA,9810,US-DCA-QSR-STM-2,75,87,1,0.13,false
US,DCA,9824,US-DCA-QSR-NYC-1,111,45,0,0.13,true
US,DCA,10078,US-DCA-WELLCOMM-NYC-2,159,68,0,0.13,true
US,DCA,10174,US-DCA-WELLCOMM-NYC-2,148,95,0,0.13,true
US,DCA,10390,US-DCA-WELLCOMM-STM-2,154,129,0,0.13,true
US,DCA,11034,US-DCA-INS-NYC-1,114,28,0,0.13,true
US,DCA,11168,US-DCA-AUTO-STM-2,154,35,0,0.13,true
US,DCA,11485,US-DCA-WELLCOMM-NYC-2,33,27,0,0.13,false
US,DCA,11490,US-DCA-WELLCOMM-NYC-1,147,40,0,0.13,true
US,DCA,11560,US-DCA-INS-STM-1,114,58,0,0.13,true
US,DCA,11561,US-DCA-AUTO-STM-1,154,153,0,0.13,true
US,DCA,12304,US-DCA-AUTO-STM-1,41,31,0,0.13,true
US,DCA,12305,US-DCA-WELLCOMM-STM-1,39,41,1,0.13,false
US,DCA,12358,US-DCA-AUTO-STM-2,157,57,0,0.13,true
US,DCA,12546,US-DCA-QSR-NYC-1,104,39,0,0.13,false
US,DCA,12717,US-DCA-QSR-NYC-2,112,74,0,0.13,true
US,DCA,12950,US-DCA-WELLCOMM-NYC-1,52,6,0,0.13,false
US,DCA,13202,US-DCA-AUTO-STM-3,135,100,0,0.13,true
US,DCA,13208,US-DCA-WELLCOMM-NYC-1,140,127,0,0.13,true
US,DCA,13597,US-DCA-AUTO-STM-3,145,60,0,0.13,true
US,DCA,13750,US-DCA-AUTO-STM-2,34,51,1,0.13,false
US,DCA,14484,US-DCA-QSR-NYC-2,107,100,0,0.13,false
US,DCA,15232,US-DCA-INS-NYC-1,24,9,0,0.13,false
US,DCA,15396,US-DCA-QSR-NYC-2,103,31,0,0.13,false
US,DCA,15423,US-DCA-INS-STM-1,123,4,0,0.13,true
US,DCA,15429,US-DCA-QSR-STM-2,35,32,0,0.13,true
US,DCA,17014,US-DCA-QSR-STM-1,88,62,0,0.13,false
US,DCA,17834,US-DCA-AUTO-STM-1,153,139,0,0.13,true
US,DCA,18144,US-DCA-QSR-NYC-1,35,29,0,0.13,false
US,DCA,18509,US-DCA-WELLCOMM-NYC-1,162,24,0,0.13,true
US,DCA,19070,US-DCA-QSR-STM-1,48,17,0,0.13,true
US,DCA,19138,US-DCA-AUTO-STM-2,40,46,1,0.13,false
US,DCA,19244,US-DCA-AUTO-STM-3,116,115,0,0.13,true
US,DCA,19661,US-DCA-WELLCOMM-STM-1,142,147,1,0.13,false
US,DCA,21467,US-DCA-AUTO-STM-1,145,100,0,0.13,true
US,DCA,23768,US-DCA-WELLCOMM-NYC-2,118,109,0,0.13,true
US,DCA,24655,US-DCA-WELLCOMM-STM-1,126,115,0,0.13,true
US,DCA,24746,US-DCA-AUTO-STM-3,142,68,0,0.13,true
US,DCA,25533,US-DCA-WELLCOMM-STM-1,140,175,1,0.13,false
US,DCA,25612,US-DCA-AUTO-STM-2,40,,,0.13,
US,DCA,25809,US-DCA-WELLCOMM-NYC-1,121,80,0,0.13,true
US,DCA,25983,US-DCA-INS-NYC-1,132,0,0,0.13,true
US,DCA,26038,US-DCA-WELLCOMM-NYC-1,65,14,0,0.13,true
US,DCA,26542,US-DCA-QSR-STM-1,84,36,0,0.13,false
US,DCA,26555,US-DCA-WELLCOMM-NYC-1,121,54,0,0.13,true
US,DCA,27413,US-DCA-WELLCOMM-NYC-1,140,84,0,0.13,true
US,DCA,27646,US-DCA-AUTO-STM-3,30,57,1,0.13,false
US,DCA,28430,US-DCA-WELLCOMM-NYC-1,152,48,0,0.13,true
US,DCA,29943,US-DCA-QSR-STM-2,98,60,0,0.13,false
US,DCA,30248,US-DCA-QSR-NYC-1,92,46,0,0.13,false
US,DCA,31835,US-DCA-QSR-STM-1,67,37,0,0.13,false
US,DCA,32166,US-DCA-WELLCOMM-STM-2,147,151,1,0.13,false
US,DCA,33621,US-DCA-QSR-NYC-2,108,0,0,0.13,true
US,DCA,35540,US-DCA-WELLCOMM-STM-1,137,84,0,0.13,true
US,DCA,35874,US-DCA-WELLCOMM-NYC-1,150,56,0,0.13,true
US,DCA,40757,US-DCA-WELLCOMM-STM-2,132,132,1,0.13,false
US,DCA,40827,US-DCA-AUTO-STM-1,136,187,1,0.13,false
US,DCA,41041,US-DCA-WELLCOMM-NYC-2,139,77,0,0.13,true
US,DCA,41379,US-DCA-WELLCOMM-NYC-2,140,100,0,0.13,true
US,DCA,42461,US-DCA-QSR-NYC-2,92,46,0,0.13,false
US,DCA,42726,US-DCA-QSR-STM-2,82,21,0,0.13,false
US,DCA,42727,US-DCA-WELLCOMM-STM-2,129,111,0,0.13,true
US,DCA,42729,US-DCA-WELLCOMM-NYC-2,149,91,0,0.13,true
US,DCA,43467,US-DCA-QSR-STM-2,104,34,0,0.13,false
US,DCA,43972,US-DCA-INS-STM-1,116,55,0,0.13,true
US,DCA,43973,US-DCA-WELLCOMM-NYC-2,135,125,0,0.13,true
US,DCA,44349,US-DCA-WELLCOMM-NYC-1,137,83,0,0.13,true
US,DCA,44976,US-DCA-QSR-STM-1,85,77,0,0.13,false
US,DCA,45232,US-DCA-WELLCOMM-NYC-2,145,74,0,0.13,true
US,DCA,45364,US-DCA-QSR-NYC-1,101,18,0,0.13,false
US,DCA,46555,US-DCA-INS-NYC-1,118,7,0,0.13,true
US,L,1071,US-L-DE-STM-3,35,52,1,1.45,true
US,L,1258,US-L-DE-ATX-1,46,94,2,1.45,true
US,L,1428,US-L-DE-ATX-2,41,4,0,1.45,true
US,L,1573,US-L-DE-NYC-7,37,0,0,1.45,true
US,L,2151,US-L-DE-ATX-4,40,1,0,1.45,true
US,L,2531,US-L-SA-STM-1,59,131,2,1.45,false
US,L,2580,US-L-DE-NYC-5,35,82,2,1.45,false
US,L,2738,US-L-DE-STM-5,38,63,1,1.45,true
US,L,2778,US-L-DE-NYC-4,35,13,0,1.45,true
US,L,3316,US-L-DE-NYC-7,35,46,1,1.45,false
US,L,3606,US-L-DE-STM-5,37,113,3,1.45,false
US,L,3650,US-L-DE-STM-1,37,90,2,1.45,false
US,L,3782,US-L-SA-STM-1,57,152,2,1.45,false
US,L,4234,US-L-DE-NYC-6,41,0,0,1.45,true
US,L,4334,US-L-DE-NYC-8,34,14,0,1.45,true
US,L,5030,US-L-SA-NYC-1,58,105,1,1.45,true
US,L,5137,US-L-DE-NYC-1,38,74,1,1.45,false
US,L,6297,US-L-DE-STM-3,35,84,2,1.45,false
US,L,7167,US-L-DE-STM-2,35,29,0,1.45,false
US,L,8267,US-L-DE-NYC-6,39,68,1,1.45,true
US,L,8524,US-L-DE-STM-4,36,112,3,1.45,false
US,L,9656,US-L-DE-NYC-4,36,37,1,1.45,true
US,L,9700,US-L-DE-ATX-1,40,73,1,1.45,true
US,L,10177,US-L-DE-NYC-5,39,51,1,1.45,false
US,L,10178,US-L-DE-NYC-3,37,83,2,1.45,false
US,L,10323,US-L-DE-STM-6,38,59,1,1.45,false
US,L,10346,US-L-DE-NYC-5,36,56,1,1.45,false
US,L,10474,US-L-DE-NYC-4,37,83,2,1.45,false
US,L,11801,US-L-SA-STM-Franchise-1,6,73,12,1.45,false
US,L,12135,US-L-DE-NYC-3,34,96,2,1.45,false
US,L,12301,US-L-DE-STM-6,42,89,2,1.45,false
US,L,12539,US-L-DE-STM-6,37,61,1,1.45,true
US,L,13214,US-L-DE-STM-4,35,0,0,1.45,false
US,L,13251,US-L-DE-ATX-4,39,41,1,1.45,true
US,L,13755,US-L-DE-NYC-6,35,97,2,1.45,false
US,L,13805,US-L-DE-ATX-1,39,39,1,1.45,true
US,L,14255,US-L-DE-STM-3,34,130,3,1.45,false
US,L,14267,US-L-DE-STM-4,36,120,3,1.45,false
US,L,14472,US-L-DE-NYC-5,36,98,2,1.45,false
US,L,14476,US-L-DE-STM-6,37,89,2,1.45,false
US,L,15229,US-L-DE-STM-7,40,72,1,1.45,true
US,L,15230,US-L-DE-STM-1,35,74,2,1.45,false
US,L,15240,US-L-DE-STM-5,41,34,0,1.45,true
US,L,15478,US-L-DE-NYC-3,33,32,0,1.45,false
US,L,15634,US-L-DE-STM-2,33,94,2,1.45,false
US,L,15731,US-L-DE-ATX-3,41,43,1,1.45,true
US,L,15732,US-L-DE-ATX-3,40,42,1,1.45,true
US,L,15970,US-L-DE-STM-1,36,35,0,1.45,false
US,L,16997,US-L-DE-ATX-5,43,1,0,1.45,true
US,L,17054,US-L-SA-NYC-1,57,177,3,1.45,false
US,L,17113,US-L-DE-STM-2,36,33,0,1.45,false
US,L,17350,US-L-DE-NYC-6,36,91,2,1.45,false
US,L,17596,US-L-DE-STM-4,38,56,1,1.45,false
US,L,17628,US-L-DE-NYC-5,32,54,1,1.45,true
US,L,17645,US-L-DE-NYC-4,35,75,2,1.45,false
US,L,17646,US-L-SA-STM-1,58,146,2,1.45,false
US,L,17674,US-L-DE-NYC-7,33,62,1,1.45,false
US,L,17695,US-L-SA-STM-1,57,10,0,1.45,true
US,L,17707,US-L-SA-STM-1,56,149,2,1.45,false
US,L,17848,US-L-DE-STM-2,37,0,0,1.45,false
US,L,18094,US-L-SA-STM-1,57,106,1,1.45,true
US,L,18138,US-L-DE-NYC-8,36,101,2,1.45,false
US,L,18153,US-L-DE-STM-2,42,76,1,1.45,true
US,L,18364,US-L-DE-NYC-7,37,47,1,1.45,false
US,L,18917,US-L-DE-NYC-4,35,80,2,1.45,false
US,L,18943,US-L-DE-STM-5,38,1,0,1.45,true
US,L,19570,US-L-DE-NYC-8,32,50,1,1.45,true
US,L,19577,US-L-SA-NYC-1,57,184,3,1.45,false
US,L,20068,US-L-DE-ATX-5,41,38,0,1.45,true
US,L,20204,US-L-DE-NYC-4,37,83,2,1.45,false
US,L,20321,US-L-DE-NYC-2,38,120,3,1.45,false
US,L,20346,US-L-DE-ATX-4,42,16,0,1.45,true
US,L,20978,US-L-DE-ATX-2,40,36,0,1.45,true
US,L,22734,US-L-DE-ATX-3,37,37,1,1.45,false
US,L,23204,US-L-DE-NYC-5,35,83,2,1.45,false
US,L,23205,US-L-DE-STM-5,37,63,1,1.45,true
US,L,23224,US-L-DE-STM-1,37,55,1,1.45,false
US,L,23228,US-L-DE-ATX-4,42,15,0,1.45,true
US,L,23240,US-L-DE-STM-5,35,104,2,1.45,false
US,L,23941,US-L-DE-NYC-7,34,32,0,1.45,false
US,L,24011,US-L-DE-CHI-1,41,55,1,1.45,true
US,L,24948,US-L-DE-STM-1,37,92,2,1.45,false
US,L,25544,US-L-DE-STM-1,36,0,0,1.45,false
US,L,25580,US-L-DE-STM-1,35,53,1,1.45,false
US,L,25611,US-L-DE-ATX-4,40,,,1.45,
US,L,25614,US-L-DE-ATX-5,41,,,1.45,
US,L,25615,US-L-DE-ATX-3,41,,,1.45,
US,L,25618,US-L-DE-ATX-2,41,,,1.45,
US,L,25620,US-L-DE-NYC-4,37,,,1.45,
US,L,25621,US-L-DE-STM-6,35,,,1.45,
US,L,25626,US-L-DE-NYC-2,37,,,1.45,
US,L,25630,US-L-DE-ATX-5,40,,,1.45,
US,L,25633,US-L-DE-ATX-1,42,,,1.45,
US,L,25653,US-L-DE-NYC-2,34,,,1.45,
US,L,26132,US-L-DE-STM-5,34,24,0,1.45,false
US,L,26177,US-L-SA-STM-1,57,152,2,1.45,true
US,L,26473,US-L-DE-STM-7,35,72,2,1.45,false
US,L,26768,US-L-DE-NYC-6,37,37,1,1.45,false
US,L,26775,US-L-DE-NYC-5,34,83,2,1.45,false
US,L,26946,US-L-DE-NYC-8,34,64,1,1.45,false
US,L,27648,US-L-DE-STM-4,42,61,1,1.45,true
US,L,28368,US-L-DE-STM-3,36,102,2,1.45,false
US,L,28371,US-L-DE-NYC-1,39,88,2,1.45,false
US,L,28467,US-L-SA-NYC-2,57,128,2,1.45,true
US,L,28951,US-L-DE-STM-6,35,77,2,1.45,false
US,L,29222,US-L-DE-STM-6,35,53,1,1.45,false
US,L,30204,US-L-SA-NYC-1,57,131,2,1.45,false
US,L,30205,US-L-SA-NYC-2,57,126,2,1.45,false
US,L,30801,US-L-DE-STM-7,34,98,2,1.45,false
US,L,31227,US-L-DE-NYC-8,34,106,3,1.45,false
US,L,31248,US-L-DE-NYC-8,41,65,1,1.45,true
US,L,31302,US-L-DE-STM-6,37,21,0,1.45,true
US,L,31328,US-L-DE-CHI-1,43,57,1,1.45,true
US,L,31342,US-L-DE-CHI-1,41,100,2,1.45,false
US,L,31817,US-L-DE-NYC-6,34,69,2,1.45,false
US,L,32099,US-L-DE-NYC-8,34,43,1,1.45,false
US,L,32175,US-L-DE-NYC-1,41,3,0,1.45,true
US,L,32413,US-L-SA-STM-Franchise-1,2,0,0,1.45,false
US,L,32448,US-L-DE-STM-5,38,79,2,1.45,false
US,L,32553,US-L-DE-STM-4,35,81,2,1.45,false
US,L,32640,US-L-DE-STM-3,37,78,2,1.45,false
US,L,32814,US-L-DE-STM-3,35,93,2,1.45,false
US,L,32877,US-L-DE-STM-7,38,40,1,1.45,true
US,L,32880,US-L-DE-STM-7,36,116,3,1.45,false
US,L,32887,US-L-DE-STM-1,39,147,3,1.45,false
US,L,33325,US-L-DE-ATX-3,41,15,0,1.45,true
US,L,33352,US-L-DE-STM-2,41,26,0,1.45,true
US,L,33446,US-L-DE-NYC-2,38,55,1,1.45,false
US,L,33937,US-L-DE-NYC-2,39,30,0,1.45,false
US,L,34182,US-L-DE-NYC-6,37,46,1,1.45,false
US,L,34268,US-L-DE-STM-3,34,43,1,1.45,true
US,L,34430,US-L-DE-NYC-2,36,83,2,1.45,false
US,L,34457,US-L-DE-STM-4,36,84,2,1.45,false
US,L,34462,US-L-DE-NYC-2,35,81,2,1.45,false
US,L,34499,US-L-SA-STM-Franchise-1,7,78,11,1.45,false
US,L,34511,US-L-DE-STM-3,36,82,2,1.45,false
US,L,34856,US-L-DE-STM-6,39,98,2,1.45,false
US,L,34883,US-L-SA-STM-1,56,118,2,1.45,true
US,L,35203,US-L-DE-STM-2,36,79,2,1.45,false
US,L,35552,US-L-DE-ATX-3,38,66,1,1.45,true
US,L,36042,US-L-DE-NYC-6,35,96,2,1.45,false
US,L,36238,US-L-DE-STM-2,39,0,0,1.45,true
US,L,38264,US-L-DE-CHI-1,43,59,1,1.45,true
US,L,38392,US-L-DE-CHI-1,41,19,0,1.45,true
US,L,39086,US-L-DE-NYC-7,37,47,1,1.45,false
US,L,39135,US-L-DE-NYC-7,35,48,1,1.45,false
US,L,39350,US-L-DE-ATX-2,38,83,2,1.45,false
US,L,39395,US-L-DE-ATX-4,40,90,2,1.45,true
US,L,39529,US-L-DE-ATX-3,40,95,2,1.45,true
US,L,39566,US-L-DE-ATX-4,45,81,1,1.45,true
US,L,39586,US-L-DE-ATX-4,43,88,2,1.45,false
US,L,39735,US-L-SA-NYC-2,57,126,2,1.45,false
US,L,39736,US-L-SA-NYC-1,59,116,1,1.45,true
US,L,40048,US-L-DE-STM-7,37,99,2,1.45,false
US,L,40171,US-L-SA-STM-Franchise-1,6,117,19,1.45,false
US,L,40172,US-L-SA-NYC-1,58,133,2,1.45,false
US,L,40196,US-L-DE-NYC-4,34,59,1,1.45,true
US,L,40245,US-L-DE-STM-4,34,75,2,1.45,false
US,L,40246,US-L-DE-ATX-1,41,47,1,1.45,true
US,L,40459,US-L-SA-NYC-1,59,149,2,1.45,false
US,L,40636,US-L-SA-NYC-1,57,168,2,1.45,false
US,L,40646,US-L-DE-STM-4,39,84,2,1.45,false
US,L,40758,US-L-DE-STM-3,40,96,2,1.45,false
US,L,40759,US-L-DE-CHI-1,42,105,2,1.45,false
US,L,40822,US-L-DE-STM-7,36,84,2,1.45,false
US,L,40829,US-L-DE-NYC-8,36,41,1,1.45,false
US,L,40833,US-L-DE-ATX-2,40,61,1,1.45,true
US,L,40860,US-L-DE-NYC-1,38,89,2,1.45,false
US,L,40880,US-L-DE-STM-1,37,88,2,1.45,false
US,L,41010,US-L-SA-NYC-2,58,112,1,1.45,true
US,L,41048,US-L-DE-NYC-1,38,3,0,1.45,false
US,L,41084,US-L-DE-STM-7,57,0,0,1.45,true
US,L,41452,US-L-DE-ATX-4,40,63,1,1.45,true
US,L,41489,US-L-SA-NYC-2,56,136,2,1.45,false
US,L,41618,US-L-DE-STM-1,37,86,2,1.45,false
US,L,41678,US-L-DE-NYC-3,35,121,3,1.45,false
US,L,41789,US-L-DE-NYC-1,40,103,2,1.45,false
US,L,41805,US-L-SA-NYC-2,57,106,1,1.45,true
US,L,41837,US-L-DE-NYC-8,37,76,2,1.45,false
US,L,41838,US-L-DE-NYC-3,36,81,2,1.45,false
US,L,41841,US-L-DE-STM-2,49,25,0,1.45,true
US,L,42448,US-L-DE-ATX-5,40,94,2,1.45,true
US,L,42449,US-L-DE-STM-3,36,119,3,1.45,false
US,L,42486,US-L-DE-NYC-1,38,84,2,1.45,false
US,L,42730,US-L-DE-ATX-2,47,39,0,1.45,true
US,L,42751,US-L-DE-NYC-3,36,91,2,1.45,true
US,L,42752,US-L-DE-ATX-5,41,39,0,1.45,true
US,L,42760,US-L-DE-NYC-6,35,4,0,1.45,true
US,L,42770,US-L-DE-ATX-1,41,70,1,1.45,true
US,L,42791,US-L-DE-NYC-3,35,77,2,1.45,true
US,L,42921,US-L-DE-STM-5,35,3,0,1.45,false
US,L,42924,US-L-DE-NYC-7,38,32,0,1.45,true
US,L,42988,US-L-DE-NYC-3,40,13,0,1.45,true
US,L,43533,US-L-DE-STM-2,40,60,1,1.45,true
US,L,43721,US-L-DE-ATX-2,41,32,0,1.45,true
US,L,43735,US-L-DE-NYC-4,35,77,2,1.45,false
US,L,43933,US-L-SA-STM-1,57,119,2,1.45,true
US,L,43967,US-L-DE-NYC-2,35,108,3,1.45,false
US,L,44086,US-L-SA-STM-1,62,140,2,1.45,false
US,L,44300,US-L-DE-NYC-5,37,32,0,1.45,false
US,L,44390,US-L-SA-NYC-2,57,70,1,1.45,true
US,L,45024,US-L-DE-CHI-1,43,59,1,1.45,true
US,L,45225,US-L-DE-NYC-7,33,14,0,1.45,false
US,L,45319,US-L-SA-NYC-2,58,45,0,1.45,true
US,L,45409,US-L-DE-CHI-1,43,7,0,1.45,true
US,L,45470,US-L-DE-ATX-1,40,10,0,1.45,true
US,L,45929,US-L-DE-CHI-1,44,1,0,1.45,true
US,L,46490,US-L-DE-NYC-1,38,5,0,1.45,false
US,L,46514,US-L-DE-ATX-5,40,15,0,1.45,true
US,L,46612,US-L-DE-ATX-1,42,3,0,1.45,true
US,L,46613,US-L-DE-NYC-5,39,4,0,1.45,true
US,L,46872,US-L-DE-ATX-3,40,0,0,1.45,true
US,M,2275,US-M-DE-NYC-7,94,3,0,0.77,false
US,M,2722,US-M-DE-NYC-6,97,6,0,0.77,false
US,M,3061,US-M-DE-NYC-5,96,9,0,0.77,false
US,M,3433,US-M-DE-ATX-5,94,0,0,0.77,false
US,M,3549,US-M-DE-STM-4,92,133,1,0.77,false
US,M,3723,US-M-DE-STM-4,128,37,0,0.77,true
US,M,4780,US-M-DE-STM-6,94,1,0,0.77,true
US,M,5235,US-M-DE-NYC-6,99,147,1,0.77,false
US,M,5542,US-M-DE-STM-2,97,139,1,0.77,false
US,M,5648,US-M-DE-ATX-3,7,8,1,0.77,false
US,M,6009,US-M-DE-ATX-4,290,5,0,0.77,true
US,M,6589,US-M-DE-STM-5,94,164,1,0.77,false
US,M,6739,US-M-DE-ATX-6,95,153,1,0.77,false
US,M,6801,US-M-DE-NYC-9,114,10,0,0.77,true
US,M,6996,US-M-DE-NYC-1,96,1,0,0.77,true
US,M,6997,US-M-DE-NYC-2,94,142,1,0.77,false
US,M,7000,US-M-DE-STM-1,97,111,1,0.77,false
US,M,7395,US-M-DE-STM-7,96,128,1,0.77,false
US,M,8101,US-M-DE-SDL-2,96,107,1,0.77,false
US,M,8186,US-M-DE-NYC-2,95,7,0,0.77,false
US,M,8597,US-M-DE-STM-6,91,142,1,0.77,false
US,M,8809,US-M-DE-ATX-3,97,149,1,0.77,false
US,M,8947,US-M-DE-STM-4,93,135,1,0.77,false
US,M,9078,US-M-SA-NYC-1,136,4,0,0.77,true
US,M,9081,US-M-DE-NYC-9,96,76,0,0.77,false
US,M,9088,US-M-DE-ATX-2,95,177,1,0.77,false
US,M,9090,US-M-DE-ATX-6,94,70,0,0.77,true
US,M,9393,US-M-DE-STM-1,98,134,1,0.77,false
US,M,9508,US-M-DE-STM-6,94,153,1,0.77,false
US,M,9522,US-M-DE-NYC-2,98,127,1,0.77,false
US,M,9663,US-M-DE-STM-2,93,123,1,0.77,false
US,M,9697,US-M-DE-ATX-2,124,6,0,0.77,true
US,M,9976,US-M-DE-NYC-4,94,106,1,0.77,false
US,M,10073,US-M-DE-STM-7,93,103,1,0.77,false
US,M,10673,US-M-DE-STM-9,95,79,0,0.77,true
US,M,11027,US-M-DE-STM-6,95,138,1,0.77,false
US,M,11417,US-M-DE-STM-8,93,75,0,0.77,false
US,M,11487,US-M-DE-NYC-6,93,80,0,0.77,false
US,M,12076,US-M-DE-SDL-1,92,47,0,0.77,true
US,M,12307,US-M-DE-STM-5,97,167,1,0.77,false
US,M,12956,US-M-DE-ATX-6,93,100,1,0.77,false
US,M,13252,US-M-DE-STM-9,95,164,1,0.77,false
US,M,13552,US-M-DE-ATX-5,92,173,1,0.77,false
US,M,13743,US-M-DE-STM-5,97,145,1,0.77,false
US,M,13745,US-M-DE-STM-1,95,113,1,0.77,false
US,M,13797,US-M-DE-ATX-5,92,156,1,0.77,false
US,M,13827,US-M-DE-ATX-3,93,100,1,0.77,false
US,M,14898,US-M-DE-STM-8,95,152,1,0.77,false
US,M,14934,US-M-DE-SDL-1,95,17,0,0.77,true
US,M,15214,US-M-DE-NYC-7,94,92,0,0.77,false
US,M,15233,US-M-DE-STM-5,97,23,0,0.77,true
US,M,15708,US-M-DE-SDL-3,95,88,0,0.77,true
US,M,16296,US-M-DE-STM-1,97,152,1,0.77,false
US,M,16302,US-M-DE-NYC-1,94,0,0,0.77,false
US,M,16315,US-M-DE-STM-1,95,140,1,0.77,false
US,M,17282,US-M-DE-STM-7,95,129,1,0.77,false
US,M,17521,US-M-DE-NYC-9,95,131,1,0.77,false
US,M,17525,US-M-DE-NYC-1,96,150,1,0.77,false
US,M,17526,US-M-DE-NYC-1,97,147,1,0.77,false
US,M,17649,US-M-DE-STM-9,94,135,1,0.77,false
US,M,18250,US-M-DE-NYC-1,96,187,1,0.77,false
US,M,18251,US-M-DE-NYC-8,190,0,0,0.77,true
US,M,18409,US-M-DE-SDL-2,95,88,0,0.77,true
US,M,18761,US-M-DE-STM-2,92,100,1,0.77,false
US,M,18923,US-M-DE-ATX-4,94,127,1,0.77,false
US,M,19175,US-M-DE-NYC-4,94,131,1,0.77,false
US,M,19342,US-M-DE-STM-4,97,182,1,0.77,false
US,M,19541,US-M-DE-ATX-2,96,94,0,0.77,false
