Market,Country,Segment,Sales rep ID,Sales team,PCID count,PQR 90d ($),Revenue 90d ($),Impact calls 90d,Impact calls / account,Ideal PCID,Segment avg PCID,Segment avg PQR ($),Vs ideal PCID,Too big,Too little,Healthy book,Peel to ideal,Grow slots
US-DCA,US,DCA,4661,US-DCA-AUTO-STM-2,153,732229.4,907059.7,113,0.0,138,107.0,412656.0,15,True,False,False,15,0
US-DCA,US,DCA,4785,US-DCA-WELLCOMM-STM-2,141,327881.3,380354.9,102,0.0,138,107.0,412656.0,3,True,False,False,3,0
US-DCA,US,DCA,4798,US-DCA-INS-NYC-1,116,417237.4,258448.8,47,0.0,138,107.0,412656.0,-22,True,True,False,0,22
US-DCA,US,DCA,4814,US-DCA-QSR-NYC-2,52,550304.2,700888.4,27,0.0,138,107.0,412656.0,-86,True,True,False,0,86
US-DCA,US,DCA,5035,US-DCA-AUTO-STM-1,40,513739.6,612595.8,64,1.0,138,107.0,412656.0,-98,False,True,False,0,98
US-DCA,US,DCA,5216,US-DCA-WELLCOMM-STM-1,133,357447.7,356303.9,230,1.0,138,107.0,412656.0,-5,True,True,False,0,5
US-DCA,US,DCA,5225,US-DCA-WELLCOMM-NYC-2,144,374406.5,388736.3,56,0.0,138,107.0,412656.0,6,True,False,False,6,0
US-DCA,US,DCA,5568,US-DCA-AUTO-STM-2,151,825453.5,959571.7,72,0.0,138,107.0,412656.0,13,True,False,False,13,0
US-DCA,US,DCA,6301,US-DCA-WELLCOMM-STM-1,138,204624.0,243486.1,83,0.0,138,107.0,412656.0,0,True,False,False,0,0
US-DCA,US,DCA,6413,US-DCA-AUTO-STM-1,39,770304.8,922340.0,29,0.0,138,107.0,412656.0,-99,True,True,False,0,99
US-DCA,US,DCA,7071,US-DCA-WELLCOMM-STM-2,53,334474.6,332709.5,29,0.0,138,107.0,412656.0,-85,False,True,False,0,85
US-DCA,US,DCA,7394,US-DCA-AUTO-STM-2,132,787563.7,1036883.0,47,0.0,138,107.0,412656.0,-6,True,True,False,0,6
US-DCA,US,DCA,8375,US-DCA-INS-STM-1,119,421872.9,473571.0,40,0.0,138,107.0,412656.0,-19,True,True,False,0,19
US-DCA,US,DCA,8507,US-DCA-INS-NYC-1,111,553577.9,703240.4,84,0.0,138,107.0,412656.0,-27,True,True,False,0,27
US-DCA,US,DCA,8514,US-DCA-INS-STM-1,115,432885.8,486123.6,32,0.0,138,107.0,412656.0,-23,True,True,False,0,23
US-DCA,US,DCA,8703,US-DCA-AUTO-STM-1,150,706251.4,849385.4,68,0.0,138,107.0,412656.0,12,True,False,False,12,0
US-DCA,US,DCA,8799,US-DCA-WELLCOMM-STM-1,43,365463.9,461801.5,13,0.0,138,107.0,412656.0,-95,False,True,False,0,95
US-DCA,US,DCA,8946,US-DCA-QSR-STM-2,91,323802.5,340459.9,46,0.0,138,107.0,412656.0,-47,False,True,False,0,47
US-DCA,US,DCA,9068,US-DCA-AUTO-STM-1,135,602195.1,744169.1,4,0.0,138,107.0,412656.0,-3,True,True,False,0,3
US-DCA,US,DCA,9666,US-DCA-WELLCOMM-STM-1,150,293496.5,323721.7,85,0.0,138,107.0,412656.0,12,True,False,False,12,0
US-DCA,US,DCA,9784,US-DCA-INS-STM-1,38,138714.9,232019.1,12,0.0,138,107.0,412656.0,-100,False,True,False,0,100
US-DCA,US,DCA,9810,US-DCA-QSR-STM-2,76,200465.9,317358.2,87,1.0,138,107.0,412656.0,-62,False,True,False,0,62
US-DCA,US,DCA,9824,US-DCA-QSR-NYC-1,108,220983.4,294163.6,45,0.0,138,107.0,412656.0,-30,True,True,False,0,30
US-DCA,US,DCA,10078,US-DCA-WELLCOMM-NYC-2,155,327862.2,408136.4,68,0.0,138,107.0,412656.0,17,True,False,False,17,0
US-DCA,US,DCA,10174,US-DCA-WELLCOMM-NYC-2,147,291334.7,300583.2,95,0.0,138,107.0,412656.0,9,True,False,False,9,0
US-DCA,US,DCA,10390,US-DCA-WELLCOMM-STM-2,152,193165.7,267969.9,129,0.0,138,107.0,412656.0,14,True,False,False,14,0
US-DCA,US,DCA,11034,US-DCA-INS-NYC-1,114,494037.1,538256.9,28,0.0,138,107.0,412656.0,-24,True,True,False,0,24
US-DCA,US,DCA,11168,US-DCA-AUTO-STM-2,152,779978.5,972494.4,35,0.0,138,107.0,412656.0,14,True,False,False,14,0
US-DCA,US,DCA,11415,US-DCA-AUTO-STM-3,142,681817.0,801567.6,40,0.0,138,107.0,412656.0,4,True,False,False,4,0
US-DCA,US,DCA,11485,US-DCA-WELLCOMM-NYC-2,33,287514.6,287387.9,27,0.0,138,107.0,412656.0,-105,False,True,False,0,105
US-DCA,US,DCA,11490,US-DCA-WELLCOMM-NYC-1,146,339637.5,298873.0,40,0.0,138,107.0,412656.0,8,True,False,False,8,0
US-DCA,US,DCA,11560,US-DCA-INS-STM-1,112,426696.5,411085.0,58,0.0,138,107.0,412656.0,-26,True,True,False,0,26
US-DCA,US,DCA,11561,US-DCA-AUTO-STM-1,155,844762.5,917843.4,153,0.0,138,107.0,412656.0,17,True,False,False,17,0
US-DCA,US,DCA,12304,US-DCA-AUTO-STM-1,41,673147.4,952601.5,31,0.0,138,107.0,412656.0,-97,True,True,False,0,97
US-DCA,US,DCA,12305,US-DCA-WELLCOMM-STM-1,38,234598.1,331595.4,41,1.0,138,107.0,412656.0,-100,False,True,False,0,100
US-DCA,US,DCA,12358,US-DCA-AUTO-STM-2,156,853376.2,848931.1,57,0.0,138,107.0,412656.0,18,True,False,False,18,0
US-DCA,US,DCA,12546,US-DCA-QSR-NYC-1,103,305140.5,286822.1,39,0.0,138,107.0,412656.0,-35,False,True,False,0,35
US-DCA,US,DCA,12717,US-DCA-QSR-NYC-2,111,284579.3,342865.3,74,0.0,138,107.0,412656.0,-27,True,True,False,0,27
US-DCA,US,DCA,12950,US-DCA-WELLCOMM-NYC-1,53,196103.4,324022.0,6,0.0,138,107.0,412656.0,-85,False,True,False,0,85
US-DCA,US,DCA,13202,US-DCA-AUTO-STM-3,135,846175.0,916851.0,100,0.0,138,107.0,412656.0,-3,True,True,False,0,3
US-DCA,US,DCA,13208,US-DCA-WELLCOMM-NYC-1,139,330553.8,372514.0,127,0.0,138,107.0,412656.0,1,True,False,False,1,0
US-DCA,US,DCA,13597,US-DCA-AUTO-STM-3,149,793597.1,947102.6,60,0.0,138,107.0,412656.0,11,True,False,False,11,0
US-DCA,US,DCA,13750,US-DCA-AUTO-STM-2,34,558757.8,699616.1,51,1.0,138,107.0,412656.0,-104,False,True,False,0,104
US-DCA,US,DCA,14484,US-DCA-QSR-NYC-2,107,252837.3,332268.8,100,0.0,138,107.0,412656.0,-31,True,True,False,0,31
US-DCA,US,DCA,15232,US-DCA-INS-NYC-1,23,118528.4,115279.1,9,0.0,138,107.0,412656.0,-115,False,True,False,0,115
US-DCA,US,DCA,15396,US-DCA-QSR-NYC-2,102,311437.7,398899.4,31,0.0,138,107.0,412656.0,-36,False,True,False,0,36
US-DCA,US,DCA,15429,US-DCA-QSR-STM-2,35,494151.5,607752.4,32,0.0,138,107.0,412656.0,-103,True,True,False,0,103
US-DCA,US,DCA,17014,US-DCA-QSR-STM-1,86,255363.1,302690.9,62,0.0,138,107.0,412656.0,-52,False,True,False,0,52
US-DCA,US,DCA,17834,US-DCA-AUTO-STM-1,153,761072.0,817399.4,139,0.0,138,107.0,412656.0,15,True,False,False,15,0
US-DCA,US,DCA,18144,US-DCA-QSR-NYC-1,35,338023.1,402065.3,29,0.0,138,107.0,412656.0,-103,False,True,False,0,103
US-DCA,US,DCA,18509,US-DCA-WELLCOMM-NYC-1,159,297199.4,318356.5,24,0.0,138,107.0,412656.0,21,True,False,False,21,0
US-DCA,US,DCA,19070,US-DCA-QSR-STM-1,48,447719.7,576892.1,17,0.0,138,107.0,412656.0,-90,True,True,False,0,90
US-DCA,US,DCA,19138,US-DCA-AUTO-STM-2,40,569065.4,785398.8,46,1.0,138,107.0,412656.0,-98,False,True,False,0,98
US-DCA,US,DCA,19244,US-DCA-AUTO-STM-3,114,736099.3,865217.8,115,1.0,138,107.0,412656.0,-24,False,True,False,0,24
US-DCA,US,DCA,19661,US-DCA-WELLCOMM-STM-1,141,315205.0,371059.7,147,1.0,138,107.0,412656.0,3,False,False,True,0,0
US-DCA,US,DCA,21467,US-DCA-AUTO-STM-1,145,784945.2,963787.6,100,0.0,138,107.0,412656.0,7,True,False,False,7,0
US-DCA,US,DCA,23768,US-DCA-WELLCOMM-NYC-2,118,309888.9,382709.2,109,0.0,138,107.0,412656.0,-20,True,True,False,0,20
US-DCA,US,DCA,24654,US-DCA-INS-STM-1,123,453757.4,475807.0,54,0.0,138,107.0,412656.0,-15,True,True,False,0,15
US-DCA,US,DCA,24655,US-DCA-WELLCOMM-STM-1,121,375503.5,405490.4,115,0.0,138,107.0,412656.0,-17,True,True,False,0,17
US-DCA,US,DCA,24746,US-DCA-AUTO-STM-3,145,607000.8,726468.9,68,0.0,138,107.0,412656.0,7,True,False,False,7,0
US-DCA,US,DCA,25533,US-DCA-WELLCOMM-STM-1,137,347097.8,476632.7,175,1.0,138,107.0,412656.0,-1,False,True,False,0,1
US-DCA,US,DCA,25657,US-DCA-INS-NYC-1,2,17509.9,0.0,,,138,107.0,412656.0,-136,False,True,False,0,136
US-DCA,US,DCA,25809,US-DCA-WELLCOMM-NYC-1,122,222911.3,286270.2,80,0.0,138,107.0,412656.0,-16,True,True,False,0,16
US-DCA,US,DCA,25983,US-DCA-INS-NYC-1,130,455118.6,502520.7,0,0.0,138,107.0,412656.0,-8,True,True,False,0,8
US-DCA,US,DCA,26038,US-DCA-WELLCOMM-NYC-1,62,437091.6,576753.7,14,0.0,138,107.0,412656.0,-76,True,True,False,0,76
US-DCA,US,DCA,26542,US-DCA-QSR-STM-1,82,281133.5,284314.4,36,0.0,138,107.0,412656.0,-56,False,True,False,0,56
US-DCA,US,DCA,26555,US-DCA-WELLCOMM-NYC-1,120,219252.5,253042.2,54,0.0,138,107.0,412656.0,-18,True,True,False,0,18
US-DCA,US,DCA,27413,US-DCA-WELLCOMM-NYC-1,142,344173.7,347107.5,84,0.0,138,107.0,412656.0,4,True,False,False,4,0
US-DCA,US,DCA,27646,US-DCA-AUTO-STM-3,33,252894.0,310365.3,57,1.0,138,107.0,412656.0,-105,False,True,False,0,105
US-DCA,US,DCA,28430,US-DCA-WELLCOMM-NYC-1,147,324255.4,356064.2,48,0.0,138,107.0,412656.0,9,True,False,False,9,0
US-DCA,US,DCA,29943,US-DCA-QSR-STM-2,94,267879.0,365580.7,60,0.0,138,107.0,412656.0,-44,False,True,False,0,44
US-DCA,US,DCA,30248,US-DCA-QSR-NYC-1,92,183285.0,238487.3,46,0.0,138,107.0,412656.0,-46,False,True,False,0,46
US-DCA,US,DCA,31835,US-DCA-QSR-STM-1,67,315182.0,377226.0,37,0.0,138,107.0,412656.0,-71,False,True,False,0,71
US-DCA,US,DCA,31971,US-DCA-INS-NYC-1,114,512894.0,445515.6,59,0.0,138,107.0,412656.0,-24,True,True,False,0,24
US-DCA,US,DCA,32166,US-DCA-WELLCOMM-STM-2,144,328816.1,366001.7,151,1.0,138,107.0,412656.0,6,False,False,True,0,0
US-DCA,US,DCA,33621,US-DCA-QSR-NYC-2,106,243541.1,296627.1,0,0.0,138,107.0,412656.0,-32,False,True,False,0,32
US-DCA,US,DCA,35540,US-DCA-WELLCOMM-STM-1,133,324526.9,366088.2,84,0.0,138,107.0,412656.0,-5,True,True,False,0,5
US-DCA,US,DCA,35874,US-DCA-WELLCOMM-NYC-1,144,365221.3,381483.5,56,0.0,138,107.0,412656.0,6,True,False,False,6,0
US-DCA,US,DCA,40757,US-DCA-WELLCOMM-STM-2,129,287490.6,341030.0,132,1.0,138,107.0,412656.0,-9,False,True,False,0,9
US-DCA,US,DCA,41041,US-DCA-WELLCOMM-NYC-2,137,312592.7,380754.1,77,0.0,138,107.0,412656.0,-1,True,True,False,0,1
US-DCA,US,DCA,41379,US-DCA-WELLCOMM-NYC-2,145,314955.8,365497.3,100,0.0,138,107.0,412656.0,7,True,False,False,7,0
US-DCA,US,DCA,42461,US-DCA-QSR-NYC-2,89,259391.2,290472.4,46,0.0,138,107.0,412656.0,-49,False,True,False,0,49
US-DCA,US,DCA,42726,US-DCA-QSR-STM-2,81,269694.6,244100.6,21,0.0,138,107.0,412656.0,-57,False,True,False,0,57
US-DCA,US,DCA,42727,US-DCA-WELLCOMM-STM-2,128,323748.3,391728.8,111,0.0,138,107.0,412656.0,-10,True,True,False,0,10
US-DCA,US,DCA,42729,US-DCA-WELLCOMM-NYC-2,147,326526.5,361147.8,91,0.0,138,107.0,412656.0,9,True,False,False,9,0
US-DCA,US,DCA,43467,US-DCA-QSR-STM-2,105,339097.6,415746.4,34,0.0,138,107.0,412656.0,-33,False,True,False,0,33
US-DCA,US,DCA,43972,US-DCA-INS-STM-1,115,449523.8,502622.7,55,0.0,138,107.0,412656.0,-23,True,True,False,0,23
US-DCA,US,DCA,43973,US-DCA-WELLCOMM-NYC-2,134,317078.9,308071.5,125,0.0,138,107.0,412656.0,-4,True,True,False,0,4
US-DCA,US,DCA,44349,US-DCA-WELLCOMM-NYC-1,136,335549.5,379895.9,83,0.0,138,107.0,412656.0,-2,True,True,False,0,2
US-DCA,US,DCA,44976,US-DCA-QSR-STM-1,83,257853.6,254536.9,77,0.0,138,107.0,412656.0,-55,False,True,False,0,55
US-DCA,US,DCA,45232,US-DCA-WELLCOMM-NYC-2,142,268109.5,341394.8,74,0.0,138,107.0,412656.0,4,True,False,False,4,0
US-DCA,US,DCA,45364,US-DCA-QSR-NYC-1,97,259924.7,347201.7,18,0.0,138,107.0,412656.0,-41,False,True,False,0,41
US-DCA,US,DCA,46555,US-DCA-INS-NYC-1,116,429616.5,445848.6,7,0.0,138,107.0,412656.0,-22,True,True,False,0,22
US-L,US,L,1071,US-L-DE-STM-3,35,475487.9,469061.8,52,1.0,58,39.6,414548.0,-23,True,True,False,0,23
US-L,US,L,1258,US-L-DE-ATX-1,44,589328.5,575318.1,94,2.0,58,39.6,414548.0,-14,True,True,False,0,14
US-L,US,L,1428,US-L-DE-ATX-2,41,702919.7,796271.4,4,0.0,58,39.6,414548.0,-17,True,True,False,0,17
US-L,US,L,1573,US-L-DE-NYC-7,37,541608.2,589954.8,0,0.0,58,39.6,414548.0,-21,True,True,False,0,21
US-L,US,L,2151,US-L-DE-ATX-4,40,273094.5,330906.0,1,0.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,2531,US-L-SA-STM-1,58,332673.7,407849.2,131,2.0,58,39.6,414548.0,0,False,False,True,0,0
US-L,US,L,2580,US-L-DE-NYC-5,35,452044.5,483331.5,82,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,2738,US-L-DE-STM-5,38,722052.3,806776.7,63,1.0,58,39.6,414548.0,-20,True,True,False,0,20
US-L,US,L,2778,US-L-DE-NYC-4,35,423357.2,553356.5,13,0.0,58,39.6,414548.0,-23,True,True,False,0,23
US-L,US,L,3316,US-L-DE-NYC-7,35,393261.7,422358.3,46,1.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,3606,US-L-DE-STM-5,37,391631.7,432407.1,113,3.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,3650,US-L-DE-STM-1,36,957139.1,1092341.7,90,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,3782,US-L-SA-STM-1,57,377443.5,444545.4,152,2.0,58,39.6,414548.0,-1,False,True,False,0,1
US-L,US,L,4334,US-L-DE-NYC-8,34,554791.0,639459.7,14,0.0,58,39.6,414548.0,-24,True,True,False,0,24
US-L,US,L,5030,US-L-SA-NYC-1,59,198466.8,293333.1,105,1.0,58,39.6,414548.0,1,True,False,False,1,0
US-L,US,L,5137,US-L-DE-NYC-1,38,208906.6,309697.5,74,1.0,58,39.6,414548.0,-20,False,True,False,0,20
US-L,US,L,6297,US-L-DE-STM-3,34,505094.0,667703.8,84,2.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,7167,US-L-DE-STM-2,35,237082.9,440667.3,29,0.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,8267,US-L-DE-NYC-6,39,442591.8,537718.9,68,1.0,58,39.6,414548.0,-19,True,True,False,0,19
US-L,US,L,8524,US-L-DE-STM-4,36,433715.4,626223.7,112,3.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,9656,US-L-DE-NYC-4,36,466155.7,408719.2,37,1.0,58,39.6,414548.0,-22,True,True,False,0,22
US-L,US,L,9700,US-L-DE-ATX-1,40,317560.8,374731.6,73,1.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,10177,US-L-DE-NYC-5,39,386511.4,369854.1,51,1.0,58,39.6,414548.0,-19,False,True,False,0,19
US-L,US,L,10178,US-L-DE-NYC-3,37,471796.7,615643.2,83,2.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,10323,US-L-DE-STM-6,38,335048.8,489450.3,59,1.0,58,39.6,414548.0,-20,False,True,False,0,20
US-L,US,L,10346,US-L-DE-NYC-5,36,299623.3,333304.4,56,1.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,10474,US-L-DE-NYC-4,37,348185.9,500683.7,83,2.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,11801,US-L-SA-STM-Franchise-1,6,213540.7,212344.3,73,12.0,58,39.6,414548.0,-52,False,True,False,0,52
US-L,US,L,12135,US-L-DE-NYC-3,34,300465.9,335590.6,96,2.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,12301,US-L-DE-STM-6,42,296748.9,409851.6,89,2.0,58,39.6,414548.0,-16,False,True,False,0,16
US-L,US,L,12539,US-L-DE-STM-6,37,418816.8,526350.4,61,1.0,58,39.6,414548.0,-21,True,True,False,0,21
US-L,US,L,13214,US-L-DE-STM-4,35,155781.2,207918.3,0,0.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,13251,US-L-DE-ATX-4,40,644442.5,705119.9,41,1.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,13755,US-L-DE-NYC-6,36,364580.9,430403.1,97,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,13805,US-L-DE-ATX-1,40,657239.9,750072.3,39,0.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,14255,US-L-DE-STM-3,34,505640.5,561901.3,130,3.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,14267,US-L-DE-STM-4,36,695881.3,995876.7,120,3.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,14472,US-L-DE-NYC-5,36,412916.4,578497.9,98,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,14476,US-L-DE-STM-6,37,364639.3,253515.2,89,2.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,14703,US-L-DE-ATX-3,40,588860.3,698019.5,3,0.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,15229,US-L-DE-STM-7,40,256004.3,351946.3,72,1.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,15230,US-L-DE-STM-1,35,390213.9,468015.8,74,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,15240,US-L-DE-STM-5,41,277579.3,319622.0,34,0.0,58,39.6,414548.0,-17,True,True,False,0,17
US-L,US,L,15478,US-L-DE-NYC-3,33,134007.1,239775.9,32,0.0,58,39.6,414548.0,-25,False,True,False,0,25
US-L,US,L,15634,US-L-DE-STM-2,33,274144.6,257338.8,94,2.0,58,39.6,414548.0,-25,False,True,False,0,25
US-L,US,L,15731,US-L-DE-ATX-3,41,422013.2,454862.2,43,1.0,58,39.6,414548.0,-17,True,True,False,0,17
US-L,US,L,15732,US-L-DE-ATX-3,40,371848.7,365840.3,42,1.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,15970,US-L-DE-STM-1,36,378921.7,485225.8,35,0.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,16300,US-L-DE-NYC-6,42,543475.4,680465.9,1,0.0,58,39.6,414548.0,-16,True,True,False,0,16
US-L,US,L,16301,US-L-DE-NYC-4,36,481770.1,636740.8,92,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,16997,US-L-DE-ATX-5,43,398685.0,554457.3,1,0.0,58,39.6,414548.0,-15,True,True,False,0,15
US-L,US,L,17054,US-L-SA-NYC-1,57,543067.8,674105.7,177,3.0,58,39.6,414548.0,-1,False,True,False,0,1
US-L,US,L,17113,US-L-DE-STM-2,36,403955.2,428965.1,33,0.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,17350,US-L-DE-NYC-6,36,375185.4,568934.0,91,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,17596,US-L-DE-STM-4,37,366427.3,368849.8,56,1.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,17628,US-L-DE-NYC-5,33,453616.6,410495.5,54,1.0,58,39.6,414548.0,-25,True,True,False,0,25
US-L,US,L,17645,US-L-DE-NYC-4,35,239516.2,270151.7,75,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,17646,US-L-SA-STM-1,58,230855.9,340869.9,146,2.0,58,39.6,414548.0,0,False,False,True,0,0
US-L,US,L,17674,US-L-DE-NYC-7,34,273947.5,294202.3,62,1.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,17695,US-L-SA-STM-1,57,374029.1,507588.9,10,0.0,58,39.6,414548.0,-1,True,True,False,0,1
US-L,US,L,17707,US-L-SA-STM-1,56,472202.3,496530.3,149,2.0,58,39.6,414548.0,-2,False,True,False,0,2
US-L,US,L,17848,US-L-DE-STM-2,37,229884.8,219251.9,0,0.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,18094,US-L-SA-STM-1,57,247139.5,227660.7,106,1.0,58,39.6,414548.0,-1,True,True,False,0,1
US-L,US,L,18138,US-L-DE-NYC-8,36,332070.4,415329.2,101,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,18153,US-L-DE-STM-2,42,257473.4,355945.2,76,1.0,58,39.6,414548.0,-16,True,True,False,0,16
US-L,US,L,18364,US-L-DE-NYC-7,37,272139.0,369940.4,47,1.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,18917,US-L-DE-NYC-4,35,478177.8,613857.0,80,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,18943,US-L-DE-STM-5,38,705184.3,780033.9,1,0.0,58,39.6,414548.0,-20,True,True,False,0,20
US-L,US,L,19570,US-L-DE-NYC-8,32,419150.9,558471.0,50,1.0,58,39.6,414548.0,-26,True,True,False,0,26
US-L,US,L,19577,US-L-SA-NYC-1,57,416900.0,738900.0,184,3.0,58,39.6,414548.0,-1,False,True,False,0,1
US-L,US,L,20068,US-L-DE-ATX-5,41,253771.6,300759.4,38,0.0,58,39.6,414548.0,-17,True,True,False,0,17
US-L,US,L,20204,US-L-DE-NYC-4,37,253902.2,316543.7,83,2.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,20321,US-L-DE-NYC-2,38,430504.8,499736.1,120,3.0,58,39.6,414548.0,-20,False,True,False,0,20
US-L,US,L,20346,US-L-DE-ATX-2,42,306234.2,311674.8,16,0.0,58,39.6,414548.0,-16,True,True,False,0,16
US-L,US,L,20978,US-L-DE-ATX-2,40,906837.2,950006.9,36,0.0,58,39.6,414548.0,-18,True,True,False,0,18
US-L,US,L,22734,US-L-DE-ATX-3,38,253359.3,307109.8,37,0.0,58,39.6,414548.0,-20,False,True,False,0,20
US-L,US,L,23204,US-L-DE-NYC-5,35,764500.9,862914.4,83,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,23205,US-L-DE-STM-5,37,451741.0,546994.1,63,1.0,58,39.6,414548.0,-21,True,True,False,0,21
US-L,US,L,23224,US-L-DE-STM-1,37,358370.0,398411.9,55,1.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,23228,US-L-DE-ATX-4,42,467121.9,579849.2,15,0.0,58,39.6,414548.0,-16,True,True,False,0,16
US-L,US,L,23240,US-L-DE-STM-5,35,160694.7,158078.8,104,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,23941,US-L-DE-NYC-7,34,288795.2,287228.1,32,0.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,24011,US-L-DE-CHI-1,41,642884.4,653355.7,55,1.0,58,39.6,414548.0,-17,True,True,False,0,17
US-L,US,L,24948,US-L-DE-STM-1,37,445827.0,561737.0,92,2.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,25544,US-L-DE-STM-1,36,396673.7,477681.5,0,0.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,25580,US-L-DE-STM-7,35,233918.5,345124.1,53,1.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,25611,US-L-DE-ATX-4,40,518845.9,743376.3,,,58,39.6,414548.0,-18,False,True,False,0,18
US-L,US,L,25614,US-L-DE-ATX-5,41,412640.0,417082.9,,,58,39.6,414548.0,-17,False,True,False,0,17
US-L,US,L,25615,US-L-DE-ATX-3,41,1214603.9,1297383.6,,,58,39.6,414548.0,-17,False,True,False,0,17
US-L,US,L,25626,US-L-DE-NYC-2,37,558443.6,573973.0,,,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,25630,US-L-DE-ATX-5,40,443705.5,495743.6,,,58,39.6,414548.0,-18,False,True,False,0,18
US-L,US,L,25631,US-L-DE-STM-2,39,688262.5,762680.7,,,58,39.6,414548.0,-19,False,True,False,0,19
US-L,US,L,25633,US-L-DE-ATX-1,42,738046.9,815646.1,,,58,39.6,414548.0,-16,False,True,False,0,16
US-L,US,L,25653,US-L-DE-NYC-2,34,479281.8,518943.6,,,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,26132,US-L-DE-STM-5,34,235204.0,375109.6,24,0.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,26177,US-L-SA-STM-1,57,263873.4,262089.4,152,2.0,58,39.6,414548.0,-1,True,True,False,0,1
US-L,US,L,26473,US-L-DE-STM-7,35,483223.7,564620.8,72,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,26768,US-L-DE-NYC-6,37,288892.3,484033.3,37,1.0,58,39.6,414548.0,-21,False,True,False,0,21
US-L,US,L,26775,US-L-DE-NYC-5,34,662102.1,866016.5,83,2.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,26946,US-L-DE-NYC-8,34,273415.0,419302.8,64,1.0,58,39.6,414548.0,-24,False,True,False,0,24
US-L,US,L,27648,US-L-DE-STM-4,42,467339.6,545958.6,61,1.0,58,39.6,414548.0,-16,True,True,False,0,16
US-L,US,L,28368,US-L-DE-STM-3,36,614235.3,751910.7,102,2.0,58,39.6,414548.0,-22,False,True,False,0,22
US-L,US,L,28371,US-L-DE-NYC-1,39,278678.0,341731.6,88,2.0,58,39.6,414548.0,-19,False,True,False,0,19
US-L,US,L,28467,US-L-SA-NYC-2,57,294614.9,251596.4,128,2.0,58,39.6,414548.0,-1,True,True,False,0,1
US-L,US,L,28951,US-L-DE-STM-6,35,391947.4,436409.1,77,2.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,29222,US-L-DE-STM-6,35,197107.8,344958.7,53,1.0,58,39.6,414548.0,-23,False,True,False,0,23
US-L,US,L,30204,US-L-SA-NYC-1,57,243817.0,276134.5,131,2.0,58,39.6,414548.0,-1,False,True,False,0,1
