country,segment,sales_rep_id,team,pcid_count,revenue_90d,pqr_90d,rev_growth_pct,jobs_90d,rev_per_job,impact_calls_90d,impact_coverage
US,DCA,8799,US-DCA-WELLCOMM-STM-1,43,461958.8,365463.9,0.3,50641,9.1,13,0
US,DCA,8946,US-DCA-QSR-STM-2,92,342619.4,323802.5,0.1,21016,16.3,46,0
US,DCA,9666,US-DCA-WELLCOMM-STM-1,151,323530.4,293718.6,0.1,10229,31.6,85,0
US,DCA,9784,US-DCA-INS-STM-1,39,232019.1,138714.9,0.7,17491,13.3,12,0
US,DCA,9810,US-DCA-QSR-STM-2,75,316928.3,200465.9,0.6,16142,19.6,87,1
US,DCA,9824,US-DCA-QSR-NYC-1,111,295172.9,220983.4,0.3,37916,7.8,45,0
US,DCA,10078,US-DCA-WELLCOMM-NYC-2,159,408076.6,327267.1,0.2,15286,26.7,68,0
US,DCA,10174,US-DCA-WELLCOMM-NYC-2,148,302580.8,291334.7,0.0,9732,31.1,95,0
US,DCA,10390,US-DCA-WELLCOMM-STM-2,154,269215.9,192430.5,0.4,18600,14.5,129,0
US,DCA,11034,US-DCA-INS-NYC-1,114,538706.9,494037.1,0.1,8653,62.3,28,0
US,DCA,11168,US-DCA-AUTO-STM-2,154,984449.9,801541.1,0.2,11282,87.3,35,0
US,DCA,11485,US-DCA-WELLCOMM-NYC-2,33,443305.2,303832.7,0.5,111422,4.0,27,0
US,DCA,11490,US-DCA-WELLCOMM-NYC-1,147,304759.9,349539.6,-0.1,24675,12.4,40,0
US,DCA,11560,US-DCA-INS-STM-1,114,411085.0,426696.5,0.0,8128,50.6,58,0
US,DCA,11561,US-DCA-AUTO-STM-1,154,926181.1,844762.5,0.1,16228,57.1,153,0
US,DCA,12304,US-DCA-AUTO-STM-1,41,955500.5,674140.8,0.4,14597,65.5,31,0
US,DCA,12305,US-DCA-WELLCOMM-STM-1,39,331595.4,234598.1,0.4,58674,5.7,41,1
US,DCA,12358,US-DCA-AUTO-STM-2,157,846012.8,849969.6,0.0,10247,82.6,57,0
US,DCA,12546,US-DCA-QSR-NYC-1,104,286822.1,305140.5,-0.1,11974,24.0,39,0
US,DCA,12717,US-DCA-QSR-NYC-2,112,342865.3,284579.3,0.2,44764,7.7,74,0
US,DCA,12950,US-DCA-WELLCOMM-NYC-1,52,324022.0,156144.1,1.0,51534,6.3,6,0
US,DCA,13202,US-DCA-AUTO-STM-3,135,916406.6,846175.0,0.1,8314,110.2,100,0
US,DCA,13208,US-DCA-WELLCOMM-NYC-1,140,372514.0,330113.4,0.1,7787,47.8,127,0
US,DCA,13597,US-DCA-AUTO-STM-3,145,942993.2,788804.6,0.2,11205,84.2,60,0
US,DCA,13750,US-DCA-AUTO-STM-2,34,699616.1,558757.8,0.3,14170,49.4,51,1
US,DCA,14484,US-DCA-QSR-NYC-2,107,330820.6,251955.5,0.3,28533,11.6,100,0
US,DCA,15232,US-DCA-INS-NYC-1,24,115279.1,118528.4,0.0,29065,4.0,9,0
US,DCA,15396,US-DCA-QSR-NYC-2,103,398899.4,306052.3,0.3,15521,25.7,31,0
US,DCA,15423,US-DCA-INS-STM-1,123,475807.0,453757.4,0.0,6612,72.0,4,0
US,DCA,15429,US-DCA-QSR-STM-2,35,607301.3,494151.5,0.2,185158,3.3,32,0
US,DCA,17014,US-DCA-QSR-STM-1,88,303424.9,255363.1,0.2,17307,17.5,62,0
US,DCA,17834,US-DCA-AUTO-STM-1,153,818586.6,753541.8,0.1,9123,89.7,139,0
US,DCA,18144,US-DCA-QSR-NYC-1,35,402065.3,338023.1,0.2,90184,4.5,29,0
US,DCA,18509,US-DCA-WELLCOMM-NYC-1,162,318462.7,279682.6,0.1,9755,32.6,24,0
US,DCA,19070,US-DCA-QSR-STM-1,48,576892.1,447719.7,0.3,236450,2.4,17,0
US,DCA,19138,US-DCA-AUTO-STM-2,40,786387.8,571163.7,0.4,23043,34.1,46,1
US,DCA,19244,US-DCA-AUTO-STM-3,116,871586.7,743890.5,0.2,9185,94.9,115,0
US,DCA,19661,US-DCA-WELLCOMM-STM-1,142,366872.8,313475.9,0.2,27230,13.5,147,1
US,DCA,21467,US-DCA-AUTO-STM-1,145,964999.7,769068.4,0.3,9910,97.4,100,0
US,DCA,23768,US-DCA-WELLCOMM-NYC-2,118,382709.2,309888.9,0.2,32935,11.6,109,0
US,DCA,24655,US-DCA-WELLCOMM-STM-1,126,405520.5,375503.5,0.1,12234,33.1,115,0
US,DCA,24746,US-DCA-AUTO-STM-3,142,714770.1,605254.8,0.2,10938,65.3,68,0
US,DCA,25533,US-DCA-WELLCOMM-STM-1,140,476632.7,347097.8,0.4,22380,21.3,175,1
US,DCA,25612,US-DCA-AUTO-STM-2,40,758166.5,628158.3,0.2,34123,22.2,,
US,DCA,25809,US-DCA-WELLCOMM-NYC-1,121,291388.2,226134.3,0.3,61664,4.7,80,0
US,DCA,25983,US-DCA-INS-NYC-1,132,502520.7,472628.5,0.1,10017,50.2,0,0
US,DCA,26038,US-DCA-WELLCOMM-NYC-1,65,583587.3,434659.3,0.3,76424,7.6,14,0
US,DCA,26542,US-DCA-QSR-STM-1,84,284489.3,281133.5,0.0,48389,5.9,36,0
US,DCA,26555,US-DCA-WELLCOMM-NYC-1,121,252569.8,212943.4,0.2,25959,9.7,54,0
US,DCA,27413,US-DCA-WELLCOMM-NYC-1,140,335515.3,337087.5,0.0,7677,43.7,84,0
US,DCA,27646,US-DCA-AUTO-STM-3,30,307080.6,231280.3,0.3,30240,10.2,57,1
US,DCA,28430,US-DCA-WELLCOMM-NYC-1,152,356377.0,316537.7,0.1,11420,31.2,48,0
US,DCA,29943,US-DCA-QSR-STM-2,98,371223.4,269508.1,0.4,12303,30.2,60,0
US,DCA,30248,US-DCA-QSR-NYC-1,92,238487.3,183285.0,0.3,14718,16.2,46,0
US,DCA,31835,US-DCA-QSR-STM-1,67,377226.0,315182.0,0.2,14176,26.6,37,0
US,DCA,32166,US-DCA-WELLCOMM-STM-2,147,367821.8,328816.1,0.1,13329,27.6,151,1
US,DCA,33621,US-DCA-QSR-NYC-2,108,296627.1,243541.1,0.2,16971,17.5,0,0
US,DCA,35540,US-DCA-WELLCOMM-STM-1,137,368009.8,324526.9,0.1,11651,31.6,84,0
US,DCA,35874,US-DCA-WELLCOMM-NYC-1,150,395405.7,371256.2,0.1,38242,10.3,56,0
US,DCA,40757,US-DCA-WELLCOMM-STM-2,132,336593.9,287490.6,0.2,15265,22.1,132,1
US,DCA,40827,US-DCA-AUTO-STM-1,136,752133.9,605561.4,0.2,8092,92.9,187,1
US,DCA,41041,US-DCA-WELLCOMM-NYC-2,139,380685.4,312592.7,0.2,10116,37.6,77,0
US,DCA,41379,US-DCA-WELLCOMM-NYC-2,140,369899.6,319411.5,0.2,10475,35.3,100,0
US,DCA,42461,US-DCA-QSR-NYC-2,92,290472.4,259391.2,0.1,13225,22.0,46,0
US,DCA,42726,US-DCA-QSR-STM-2,82,242987.4,269159.6,-0.1,10387,23.4,21,0
US,DCA,42727,US-DCA-WELLCOMM-STM-2,129,383726.0,321159.3,0.2,14316,26.8,111,0
US,DCA,42729,US-DCA-WELLCOMM-NYC-2,149,361147.8,326526.5,0.1,8552,42.2,91,0
US,DCA,43467,US-DCA-QSR-STM-2,104,421589.0,345534.9,0.2,14319,29.4,34,0
US,DCA,43972,US-DCA-INS-STM-1,116,502898.1,449523.8,0.1,5701,88.2,55,0
US,DCA,43973,US-DCA-WELLCOMM-NYC-2,135,307914.1,284172.3,0.1,7215,42.7,125,0
US,DCA,44349,US-DCA-WELLCOMM-NYC-1,137,387400.6,340273.1,0.1,9594,40.4,83,0
US,DCA,44976,US-DCA-QSR-STM-1,85,255739.8,257853.6,0.0,32602,7.8,77,0
US,DCA,45232,US-DCA-WELLCOMM-NYC-2,145,342041.1,268109.5,0.3,10658,32.1,74,0
US,DCA,45364,US-DCA-QSR-NYC-1,101,347407.2,259924.7,0.3,21925,15.8,18,0
US,DCA,46555,US-DCA-INS-NYC-1,118,454833.7,430922.6,0.1,11829,38.5,7,0
US,L,1071,US-L-DE-STM-3,35,469061.8,475487.9,0.0,49732,9.4,52,1
US,L,1258,US-L-DE-ATX-1,46,575318.1,589328.5,0.0,56250,10.2,94,2
US,L,1428,US-L-DE-ATX-2,41,796271.4,702919.7,0.1,52922,15.0,4,0
US,L,1573,US-L-DE-NYC-7,37,589954.8,541608.2,0.1,54803,10.8,0,0
US,L,2151,US-L-DE-ATX-4,40,330906.0,273094.5,0.2,29373,11.3,1,0
US,L,2531,US-L-SA-STM-1,59,407849.2,332673.7,0.2,46977,8.7,131,2
US,L,2580,US-L-DE-NYC-5,35,486051.8,452644.5,0.1,60362,8.1,82,2
US,L,2738,US-L-DE-STM-5,38,806776.7,722052.3,0.1,45669,17.7,63,1
US,L,2778,US-L-DE-NYC-4,35,553356.5,423357.2,0.3,27310,20.3,13,0
US,L,3316,US-L-DE-NYC-7,35,422358.3,393167.0,0.1,49554,8.5,46,1
US,L,3606,US-L-DE-STM-5,37,432407.1,391631.7,0.1,86873,5.0,113,3
US,L,3650,US-L-DE-STM-1,37,1092341.7,957139.1,0.1,38931,28.1,90,2
US,L,3782,US-L-SA-STM-1,57,444545.4,377443.5,0.2,59803,7.4,152,2
US,L,4234,US-L-DE-NYC-6,41,680465.9,548456.6,0.2,50341,13.5,0,0
US,L,4334,US-L-DE-NYC-8,34,639459.7,554791.0,0.2,55734,11.5,14,0
US,L,5030,US-L-SA-NYC-1,58,293333.1,198878.5,0.5,58338,5.0,105,1
US,L,5137,US-L-DE-NYC-1,38,309697.5,208906.6,0.5,45950,6.7,74,1
US,L,6297,US-L-DE-STM-3,35,667703.8,505094.0,0.3,77346,8.6,84,2
US,L,7167,US-L-DE-STM-2,35,440667.3,237082.9,0.9,33349,13.2,29,0
US,L,8267,US-L-DE-NYC-6,39,538198.9,442591.8,0.2,54607,9.9,68,1
US,L,8524,US-L-DE-STM-4,36,626223.7,433715.4,0.4,32366,19.3,112,3
US,L,9656,US-L-DE-NYC-4,36,399238.8,466155.7,-0.1,35292,11.3,37,1
US,L,9700,US-L-DE-ATX-1,40,374731.6,317560.8,0.2,43406,8.6,73,1
US,L,10177,US-L-DE-NYC-5,39,369854.1,386511.4,0.0,43281,8.5,51,1
US,L,10178,US-L-DE-NYC-3,37,615643.2,471796.7,0.3,41589,14.8,83,2
US,L,10323,US-L-DE-STM-6,38,489450.3,335048.8,0.5,38297,12.8,59,1
US,L,10346,US-L-DE-NYC-5,36,333304.4,299623.3,0.1,44067,7.6,56,1
US,L,10474,US-L-DE-NYC-4,37,500387.5,348185.9,0.4,40533,12.3,83,2
US,L,11801,US-L-SA-STM-Franchise-1,6,212344.3,213540.7,0.0,60224,3.5,73,12
US,L,12135,US-L-DE-NYC-3,34,335590.6,300465.9,0.1,35814,9.4,96,2
US,L,12301,US-L-DE-STM-6,42,409851.6,296748.9,0.4,65912,6.2,89,2
US,L,12539,US-L-DE-STM-6,37,526350.4,418816.8,0.3,33405,15.8,61,1
US,L,13214,US-L-DE-STM-4,35,207918.3,155781.2,0.3,51314,4.1,0,0
US,L,13251,US-L-DE-ATX-4,39,705119.9,644442.5,0.1,43792,16.1,41,1
US,L,13755,US-L-DE-NYC-6,35,430156.9,363856.4,0.2,48821,8.8,97,2
US,L,13805,US-L-DE-ATX-1,39,682567.1,645308.6,0.1,61198,11.2,39,1
US,L,14255,US-L-DE-STM-3,34,555729.5,505640.5,0.1,48291,11.5,130,3
US,L,14267,US-L-DE-STM-4,36,995876.7,695881.3,0.4,31677,31.4,120,3
US,L,14472,US-L-DE-NYC-5,36,578497.9,412916.4,0.4,49690,11.6,98,2
US,L,14476,US-L-DE-STM-6,37,253515.2,364639.3,-0.3,37828,6.7,89,2
US,L,15229,US-L-DE-STM-7,40,351946.3,256004.3,0.4,27869,12.6,72,1
US,L,15230,US-L-DE-STM-1,35,468015.8,390213.9,0.2,34587,13.5,74,2
US,L,15240,US-L-DE-STM-5,41,312869.2,277579.3,0.1,60197,5.2,34,0
US,L,15478,US-L-DE-NYC-3,33,239775.9,134007.1,0.8,41561,5.8,32,0
US,L,15634,US-L-DE-STM-2,33,257338.8,274144.6,-0.1,40959,6.3,94,2
US,L,15731,US-L-DE-ATX-3,41,455159.2,422013.2,0.1,66149,6.9,43,1
US,L,15732,US-L-DE-ATX-3,40,365840.3,371848.7,0.0,40740,9.0,42,1
US,L,15970,US-L-DE-STM-1,36,485225.8,378921.7,0.3,63268,7.7,35,0
US,L,16997,US-L-DE-ATX-5,43,554457.3,398685.0,0.4,46077,12.0,1,0
US,L,17054,US-L-SA-NYC-1,57,674105.7,543067.8,0.2,52540,12.8,177,3
US,L,17113,US-L-DE-STM-2,36,428965.1,403955.2,0.1,26731,16.0,33,0
US,L,17350,US-L-DE-NYC-6,36,568934.0,375185.4,0.5,58032,9.8,91,2
US,L,17596,US-L-DE-STM-4,38,380304.4,366427.3,0.0,45879,8.3,56,1
US,L,17628,US-L-DE-NYC-5,32,410495.5,453616.6,-0.1,36126,11.4,54,1
US,L,17645,US-L-DE-NYC-4,35,270151.7,239516.2,0.1,33733,8.0,75,2
US,L,17646,US-L-SA-STM-1,58,340869.9,230855.9,0.5,64684,5.3,146,2
US,L,17674,US-L-DE-NYC-7,33,294202.3,273947.5,0.1,41820,7.0,62,1
US,L,17695,US-L-SA-STM-1,57,507588.9,374029.1,0.4,41313,12.3,10,0
US,L,17707,US-L-SA-STM-1,56,496530.3,472202.3,0.1,58554,8.5,149,2
US,L,17848,US-L-DE-STM-2,37,219251.9,229884.8,0.0,40931,5.4,0,0
US,L,18094,US-L-SA-STM-1,57,227660.7,247139.5,-0.1,39154,5.8,106,1
US,L,18138,US-L-DE-NYC-8,36,420995.9,332070.4,0.3,27445,15.3,101,2
US,L,18153,US-L-DE-STM-2,42,355945.2,257473.4,0.4,39474,9.0,76,1
US,L,18364,US-L-DE-NYC-7,37,369940.4,272139.0,0.4,62807,5.9,47,1
US,L,18917,US-L-DE-NYC-4,35,613857.0,478177.8,0.3,41580,14.8,80,2
US,L,18943,US-L-DE-STM-5,38,797395.5,705184.3,0.1,52900,15.1,1,0
US,L,19570,US-L-DE-NYC-8,32,558471.0,419150.9,0.3,43064,13.0,50,1
US,L,19577,US-L-SA-NYC-1,57,738900.0,416900.0,0.8,50787,14.5,184,3
US,L,20068,US-L-DE-ATX-5,41,285376.5,250330.1,0.1,48699,5.9,38,0
US,L,20204,US-L-DE-NYC-4,37,52907.4,253902.2,-0.5,33628,1.6,83,2
US,L,20321,US-L-DE-NYC-2,38,499736.1,430504.8,0.2,48857,10.2,120,3
US,L,20346,US-L-DE-ATX-4,42,311674.8,306234.2,0.0,40918,7.6,16,0
US,L,20978,US-L-DE-ATX-2,40,949844.2,906837.2,0.0,67483,14.1,36,0
US,L,22734,US-L-DE-ATX-3,37,307109.8,253359.3,0.2,39340,7.8,37,1
US,L,23204,US-L-DE-NYC-5,35,862914.4,764500.9,0.1,39388,21.9,83,2
US,L,23205,US-L-DE-STM-5,37,546994.1,452651.6,0.2,54715,10.0,63,1
US,L,23224,US-L-DE-STM-1,37,398411.9,358370.0,0.1,24258,16.4,55,1
US,L,23228,US-L-DE-ATX-4,42,579849.2,467121.9,0.2,50298,11.5,15,0
US,L,23240,US-L-DE-STM-5,35,158078.8,160694.7,0.0,48978,3.2,104,2
US,L,23941,US-L-DE-NYC-7,34,287228.1,288795.2,0.0,30542,9.4,32,0
US,L,24011,US-L-DE-CHI-1,41,654176.7,642884.4,0.0,60755,10.8,55,1
US,L,24948,US-L-DE-STM-1,37,561737.0,445827.0,0.3,72154,7.8,92,2
US,L,25544,US-L-DE-STM-1,36,477681.5,396673.7,0.2,35442,13.5,0,0
US,L,25580,US-L-DE-STM-1,35,47009.1,233918.5,-0.5,25082,1.9,53,1
US,L,25611,US-L-DE-ATX-4,40,743376.3,518845.9,0.4,37048,20.1,,
US,L,25614,US-L-DE-ATX-5,41,418264.9,412640.0,0.0,32362,12.9,,
US,L,25615,US-L-DE-ATX-3,41,1299505.2,1214603.9,0.1,36855,35.3,,
US,L,25618,US-L-DE-ATX-2,41,373857.0,354663.4,0.1,36472,10.3,,
US,L,25620,US-L-DE-NYC-4,37,636740.8,481770.1,0.3,47845,13.3,,
US,L,25621,US-L-DE-STM-6,35,485973.8,417468.4,0.2,42797,11.4,,
US,L,25626,US-L-DE-NYC-2,37,569100.0,558443.6,0.0,49423,11.5,,
US,L,25630,US-L-DE-ATX-5,40,495743.6,443705.5,0.1,37196,13.3,,
US,L,25633,US-L-DE-ATX-1,42,815646.1,738046.9,0.1,53881,15.1,,
US,L,25653,US-L-DE-NYC-2,34,518943.6,479281.8,0.1,48978,10.6,,
US,L,26132,US-L-DE-STM-5,34,377015.6,235204.0,0.6,54193,7.0,24,0
US,L,26177,US-L-SA-STM-1,57,262401.9,263873.4,0.0,60121,4.4,152,2
US,L,26473,US-L-DE-STM-7,35,567394.1,485025.6,0.2,35432,16.0,72,2
US,L,26768,US-L-DE-NYC-6,37,469870.5,288127.3,0.6,74253,6.3,37,1
US,L,26775,US-L-DE-NYC-5,34,866016.5,662102.1,0.3,51749,16.7,83,2
US,L,26946,US-L-DE-NYC-8,34,419302.8,273415.0,0.5,32820,12.8,64,1
US,L,27648,US-L-DE-STM-4,42,545958.6,467339.6,0.2,59349,9.2,61,1
US,L,28368,US-L-DE-STM-3,36,751910.7,614235.3,0.2,46196,16.3,102,2
US,L,28371,US-L-DE-NYC-1,39,341731.6,278678.0,0.2,39439,8.7,88,2
US,L,28467,US-L-SA-NYC-2,57,251596.4,294614.9,-0.1,95845,2.6,128,2
US,L,28951,US-L-DE-STM-6,35,436409.1,391947.4,0.1,24268,18.0,77,2
US,L,29222,US-L-DE-STM-6,35,344958.7,197107.8,0.8,55503,6.2,53,1
US,L,30204,US-L-SA-NYC-1,57,276134.5,243817.0,0.1,57957,4.8,131,2
US,L,30205,US-L-SA-NYC-2,57,879627.7,585712.2,0.5,90474,9.7,126,2
US,L,30801,US-L-DE-STM-7,34,692364.1,496858.2,0.4,38200,18.1,98,2
US,L,31227,US-L-DE-NYC-8,34,371111.2,322809.0,0.1,26945,13.8,106,3
US,L,31248,US-L-DE-NYC-8,41,692018.3,421322.2,0.6,48470,14.3,65,1
US,L,31302,US-L-DE-STM-6,37,1079714.7,739230.7,0.5,37753,28.6,21,0
US,L,31328,US-L-DE-CHI-1,43,383725.4,335151.8,0.1,58611,6.5,57,1
US,L,31342,US-L-DE-CHI-1,41,871766.1,729719.7,0.2,44099,19.8,100,2
US,L,31817,US-L-DE-NYC-6,34,345476.5,312294.7,0.1,53879,6.4,69,2
US,L,32099,US-L-DE-NYC-8,34,155496.0,128480.1,0.2,29550,5.3,43,1
US,L,32175,US-L-DE-NYC-1,41,280111.6,202451.1,0.4,38475,7.3,3,0
US,L,32413,US-L-SA-STM-Franchise-1,2,306757.8,273412.0,0.1,138852,2.2,0,0
US,L,32448,US-L-DE-STM-5,38,381869.0,285140.7,0.3,39902,9.6,79,2
US,L,32553,US-L-DE-STM-4,35,453424.4,351685.6,0.3,50072,9.1,81,2
US,L,32640,US-L-DE-STM-3,37,346695.4,327028.3,0.1,41102,8.4,78,2
US,L,32814,US-L-DE-STM-3,35,451512.1,372971.4,0.2,89391,5.1,93,2
US,L,32877,US-L-DE-STM-7,38,523548.0,426099.8,0.2,43192,12.1,40,1
US,L,32880,US-L-DE-STM-7,36,391738.5,315843.0,0.2,27970,14.0,116,3
US,L,32887,US-L-DE-STM-1,39,466604.7,413501.1,0.1,31724,14.7,147,3
US,L,33325,US-L-DE-ATX-3,41,676117.9,420640.6,0.6,30250,22.4,15,0
US,L,33352,US-L-DE-STM-2,41,758792.4,534518.5,0.4,33635,22.6,26,0
US,L,33446,US-L-DE-NYC-2,38,271093.9,312860.7,-0.1,49077,5.5,55,1
US,L,33937,US-L-DE-NYC-2,39,352411.1,260165.5,0.4,45839,7.7,30,0
US,L,34182,US-L-DE-NYC-6,37,373030.6,345885.6,0.1,44460,8.4,46,1
US,L,34268,US-L-DE-STM-3,34,603997.1,515745.7,0.2,44509,13.6,43,1
US,L,34430,US-L-DE-NYC-2,36,511237.4,421638.8,0.2,37439,13.7,83,2
US,L,34457,US-L-DE-STM-4,36,475838.3,392906.1,0.2,29314,16.2,84,2
US,L,34462,US-L-DE-NYC-2,35,621018.7,465575.2,0.3,58834,10.6,81,2
US,L,34499,US-L-SA-STM-Franchise-1,7,427577.9,371916.9,0.1,102509,4.2,78,11
US,L,34511,US-L-DE-STM-3,36,588653.7,356033.2,0.7,44083,13.4,82,2
US,L,34856,US-L-DE-STM-6,39,370282.5,377802.3,0.0,43507,8.5,98,2
US,L,34883,US-L-SA-STM-1,56,383750.0,411722.2,-0.1,41070,9.3,118,2
US,L,35203,US-L-DE-STM-2,36,383600.5,336928.5,0.1,53760,7.1,79,2
US,L,35552,US-L-DE-ATX-3,38,773438.6,816143.4,-0.1,42533,18.2,66,1
US,L,36042,US-L-DE-NYC-6,35,1077846.7,1056564.7,0.0,60116,17.9,96,2
US,L,36238,US-L-DE-STM-2,39,762680.7,688262.5,0.1,105681,7.2,0,0
US,L,38264,US-L-DE-CHI-1,43,332770.2,293772.2,0.1,55113,6.0,59,1
US,L,38392,US-L-DE-CHI-1,41,994750.0,931093.7,0.1,45947,21.6,19,0
US,L,39086,US-L-DE-NYC-7,37,399098.1,338670.9,0.2,37402,10.7,47,1
US,L,39135,US-L-DE-NYC-7,35,631614.0,380979.5,0.7,47648,13.3,48,1
US,L,39350,US-L-DE-ATX-2,38,774242.1,551409.3,0.4,32060,24.1,83,2
US,L,39395,US-L-DE-ATX-4,40,394371.5,396473.3,0.0,35820,11.0,90,2
US,L,39529,US-L-DE-ATX-3,40,517344.3,546594.7,-0.1,39856,13.0,95,2
US,L,39566,US-L-DE-ATX-4,45,397599.1,263264.7,0.5,37066,10.7,81,1
US,L,39586,US-L-DE-ATX-4,43,562945.1,477149.1,0.2,35301,15.9,88,2
US,L,39735,US-L-SA-NYC-2,57,286718.3,221760.5,0.3,74630,3.8,126,2
US,L,39736,US-L-SA-NYC-1,59,686761.9,465463.7,0.5,230920,3.0,116,1
US,L,40048,US-L-DE-STM-7,37,434323.7,314756.8,0.4,30274,14.3,99,2
US,L,40171,US-L-SA-STM-Franchise-1,6,714383.1,698986.2,0.0,36293,19.7,117,19
US,L,40172,US-L-SA-NYC-1,58,318287.2,244846.3,0.3,44543,7.1,133,2
US,L,40196,US-L-DE-NYC-4,34,607813.6,582587.7,0.0,31805,19.1,59,1
US,L,40245,US-L-DE-STM-4,34,607297.8,439121.9,0.4,39367,15.4,75,2
US,L,40246,US-L-DE-ATX-1,41,655411.3,685473.7,0.0,34095,19.2,47,1
US,L,40459,US-L-SA-NYC-1,59,378816.3,374300.9,0.0,74311,5.1,149,2
US,L,40636,US-L-SA-NYC-1,57,402318.7,313076.2,0.3,91347,4.4,168,2
US,L,40646,US-L-DE-STM-4,39,736042.7,710221.8,0.0,40981,18.0,84,2
US,L,40758,US-L-DE-STM-3,40,288728.0,216675.1,0.3,73223,3.9,96,2
US,L,40759,US-L-DE-CHI-1,42,533675.6,416231.2,0.3,47894,11.1,105,2
US,L,40822,US-L-DE-STM-7,36,613097.1,446852.7,0.4,30575,20.1,84,2
US,L,40829,US-L-DE-NYC-8,36,394367.0,269110.5,0.5,41030,9.6,41,1
US,L,40833,US-L-DE-ATX-2,40,976722.1,635704.7,0.5,36621,26.7,61,1
US,L,40860,US-L-DE-NYC-1,38,296093.3,144243.1,1.0,43412,6.8,89,2
US,L,40880,US-L-DE-STM-1,37,601748.6,332304.2,0.8,60439,10.0,88,2
US,L,41010,US-L-SA-NYC-2,58,339436.7,266103.3,0.3,126305,2.7,112,1
US,L,41048,US-L-DE-NYC-1,38,259339.5,167693.4,0.5,43874,5.9,3,0
US,L,41084,US-L-DE-STM-7,57,811239.4,626399.1,0.3,41864,19.4,0,0
US,L,41452,US-L-DE-ATX-4,40,535345.4,487248.6,0.1,43449,12.3,63,1
US,L,41489,US-L-SA-NYC-2,56,401868.2,330009.8,0.2,53816,7.5,136,2
US,L,41618,US-L-DE-STM-1,37,460868.1,429851.5,0.1,28427,16.2,86,2
US,L,41678,US-L-DE-NYC-3,35,347310.8,309971.4,0.1,50460,6.9,121,3
US,L,41789,US-L-DE-NYC-1,40,538315.2,424367.6,0.3,46031,11.7,103,2
US,L,41805,US-L-SA-NYC-2,57,1003373.4,897982.7,0.1,48756,20.6,106,1
US,L,41837,US-L-DE-NYC-8,37,445644.2,323859.5,0.4,36143,12.3,76,2
US,L,41838,US-L-DE-NYC-3,36,426597.0,269511.1,0.6,67203,6.3,81,2
US,L,41841,US-L-DE-STM-2,49,197837.5,140731.5,0.4,50505,3.9,25,0
US,L,42448,US-L-DE-ATX-5,40,446031.0,507577.1,-0.1,21132,21.1,94,2
US,L,42449,US-L-DE-STM-3,36,258752.5,199657.7,0.3,51321,5.0,119,3
US,L,42486,US-L-DE-NYC-1,38,294310.9,245127.7,0.2,25075,11.7,84,2
US,L,42730,US-L-DE-ATX-2,47,636074.1,594964.8,0.1,42062,15.1,39,0
US,L,42751,US-L-DE-NYC-3,36,487692.5,511899.8,0.0,44619,10.9,91,2
US,L,42752,US-L-DE-ATX-5,41,321362.6,292272.4,0.1,50814,6.3,39,0
US,L,42760,US-L-DE-NYC-6,35,535749.1,414844.7,0.3,36651,14.6,4,0
US,L,42770,US-L-DE-ATX-1,41,187166.4,138249.1,0.4,57204,3.3,70,1
US,L,42791,US-L-DE-NYC-3,35,338004.7,424275.2,-0.2,41013,8.2,77,2
US,L,42921,US-L-DE-STM-5,35,352027.6,233528.8,0.5,34139,10.3,3,0
US,L,42924,US-L-DE-NYC-7,38,470478.0,586522.8,-0.2,49571,9.5,32,0
US,L,42988,US-L-DE-NYC-3,40,567352.2,322068.0,0.8,40669,14.0,13,0
US,L,43533,US-L-DE-STM-2,40,368018.1,320141.6,0.1,37790,9.7,60,1
US,L,43721,US-L-DE-ATX-2,41,677624.2,460105.3,0.5,44827,15.1,32,0
US,L,43735,US-L-DE-NYC-4,35,603187.4,466949.4,0.3,44487,13.6,77,2
US,L,43933,US-L-SA-STM-1,57,317559.6,348127.0,-0.1,50913,6.2,119,2
US,L,43967,US-L-DE-NYC-2,35,400478.0,305942.8,0.3,28863,13.9,108,3
US,L,44086,US-L-SA-STM-1,62,464186.5,373331.8,0.2,131992,3.5,140,2
US,L,44300,US-L-DE-NYC-5,37,408294.4,347694.6,0.2,26434,15.4,32,0
US,L,44390,US-L-SA-NYC-2,57,332748.7,303180.3,0.1,40284,8.3,70,1
US,L,45024,US-L-DE-CHI-1,43,613803.0,496577.2,0.2,56454,10.9,59,1
US,L,45225,US-L-DE-NYC-7,33,559300.1,368383.9,0.5,31023,18.0,14,0
US,L,45319,US-L-SA-NYC-2,58,250035.6,228231.1,0.1,62444,4.0,45,0
US,L,45409,US-L-DE-CHI-1,43,261423.8,192956.4,0.4,45048,5.8,7,0
US,L,45470,US-L-DE-ATX-1,40,805508.7,522403.3,0.5,59676,13.5,10,0
US,L,45929,US-L-DE-CHI-1,44,531531.9,560962.1,-0.1,43271,12.3,1,0
US,L,46490,US-L-DE-NYC-1,38,245703.2,182330.9,0.3,35295,7.0,5,0
US,L,46514,US-L-DE-ATX-5,40,741076.2,606157.0,0.2,42737,17.3,15,0
US,L,46612,US-L-DE-ATX-1,42,554407.5,419445.7,0.3,70695,7.8,3,0
US,L,46613,US-L-DE-NYC-5,39,661027.4,488962.4,0.4,56452,11.7,4,0
US,L,46872,US-L-DE-ATX-3,40,698019.5,588860.3,0.2,51097,13.7,0,0
