Market,Sales rep ID,PCID count,PQR 90d ($),Revenue 90d ($),Ideal PCID,Vs ideal PCID,Too big,Too little,Peel to ideal,Grow slots
US-XL,40950,2,23177.9,16312.8,5,-3,False,True,0,3
US-XL,8101,2,27199.0,42813.8,5,-3,False,True,0,3
US-XL,30217,2,12986.5,18283.8,5,-3,False,True,0,3
US-XL,11567,2,13725.1,13149.2,5,-3,False,True,0,3
US-XL,44997,2,119574.7,104748.9,5,-3,False,True,0,3
US-XL,17244,2,12414.6,34852.4,5,-3,False,True,0,3
US-XL,9081,2,5561.4,3861.3,5,-3,False,True,0,3
US-XL,34906,2,47906.2,37054.7,5,-3,False,True,0,3
US-XL,21237,2,7707.8,9095.6,5,-3,False,True,0,3
US-XL,4661,2,5318.2,12755.4,5,-3,False,True,0,3
US-XL,19169,2,174087.8,261447.9,5,-3,True,True,0,3
US-XL,43973,2,11909.9,9031.3,5,-3,False,True,0,3
US-XL,13202,2,11719.9,4643.9,5,-3,False,True,0,3
US-XL,19180,2,23416.2,16925.1,5,-3,False,True,0,3
US-XL,31053,2,21152.9,22828.1,5,-3,False,True,0,3
US-XL,30436,2,16765.3,15490.1,5,-3,False,True,0,3
US-XL,10673,2,18715.6,22786.7,5,-3,False,True,0,3
US-XL,44384,3,5532.4,1302.9,5,-2,False,True,0,2
US-XL,44349,3,14138.3,25891.0,5,-2,False,True,0,2
US-XL,4068,3,9907.8,23400.1,5,-2,False,True,0,2
US-XL,35764,3,8383.7,6037.5,5,-2,False,True,0,2
US-XL,24655,3,22455.4,21842.1,5,-2,False,True,0,2
US-XL,5268,3,658249.0,603965.5,5,-2,True,True,0,2
US-XL,19342,3,5588.3,16114.6,5,-2,False,True,0,2
US-XL,39998,3,22238.8,52748.0,5,-2,False,True,0,2
US-XL,8465,3,120361.5,91695.7,5,-2,False,True,0,2
US-XL,30853,3,7773.1,7315.3,5,-2,False,True,0,2
US-XL,25809,3,11401.8,3056.9,5,-2,False,True,0,2
US-XL,19834,3,25001.5,49950.6,5,-2,False,True,0,2
US-XL,895,3,29800.9,19356.7,5,-2,False,True,0,2
US-XL,34862,3,33120.7,54219.0,5,-2,False,True,0,2
US-XL,2718,3,650229.7,1113258.0,5,-2,True,True,0,2
US-XL,42947,3,8029.5,3758.5,5,-2,False,True,0,2
US-XL,12216,3,378709.2,325826.3,5,-2,True,True,0,2
US-XL,17648,3,45050.0,74466.5,5,-2,False,True,0,2
US-XL,40171,3,679306.1,702017.9,5,-2,False,True,0,2
US-XL,29943,3,6219.1,14331.6,5,-2,False,True,0,2
US-XL,41720,3,14282.5,23780.6,5,-2,False,True,0,2
US-XL,30830,3,7537.8,11111.4,5,-2,False,True,0,2
US-XL,20269,3,29930.2,24064.4,5,-2,False,True,0,2
US-XL,43746,3,6048.6,0.0,5,-2,False,True,0,2
US-XL,41622,3,83561.2,145558.4,5,-2,False,True,0,2
US-XL,40901,3,14718.0,12224.0,5,-2,False,True,0,2
US-XL,9663,3,5799.7,18029.5,5,-2,False,True,0,2
US-XL,29650,3,20746.9,20693.2,5,-2,False,True,0,2
US-XL,7394,3,6706.4,6811.0,5,-2,False,True,0,2
US-XL,1049,3,662704.4,1087090.1,5,-2,True,True,0,2
US-XL,3071,3,16270.2,36278.4,5,-2,False,True,0,2
US-XL,5542,3,7152.2,17003.8,5,-2,False,True,0,2
US-XL,12637,3,57347.5,181933.2,5,-2,False,True,0,2
US-XL,30464,3,85763.2,52140.1,5,-2,False,True,0,2
US-XL,13827,3,9348.2,11795.0,5,-2,False,True,0,2
US-XL,11164,3,6718.9,26290.8,5,-2,False,True,0,2
US-XL,4667,3,1254613.9,1540393.3,5,-2,True,True,0,2
US-XL,25487,3,8294.6,2733.1,5,-2,False,True,0,2
US-XL,27637,3,254719.2,245222.2,5,-2,True,True,0,2
US-XL,14509,3,20349.3,14923.2,5,-2,False,True,0,2
US-XL,2276,3,98320.4,104288.0,5,-2,False,True,0,2
US-XL,34535,3,8903.3,7163.4,5,-2,False,True,0,2
US-XL,5465,3,460266.3,645537.7,5,-2,True,True,0,2
US-XL,7389,3,5859.6,41957.1,5,-2,False,True,0,2
US-XL,44385,3,12655.5,11476.7,5,-2,False,True,0,2
US-XL,10890,3,45431.1,14616.5,5,-2,False,True,0,2
US-XL,18412,3,6042.0,6120.5,5,-2,False,True,0,2
US-XL,45457,3,43493.2,50248.6,5,-2,False,True,0,2
US-XL,795,3,312198.7,622424.6,5,-2,True,True,0,2
US-XL,19175,3,5067.4,2946.3,5,-2,False,True,0,2
US-XL,39018,3,17345.5,10954.1,5,-2,False,True,0,2
US-XL,27413,3,8994.8,6957.4,5,-2,False,True,0,2
US-XL,13476,3,92207.5,155717.1,5,-2,False,True,0,2
US-XL,44140,3,46670.9,22766.6,5,-2,False,True,0,2
US-XL,29587,3,23006.2,19117.4,5,-2,False,True,0,2
US-XL,26126,3,11754.7,14880.1,5,-2,False,True,0,2
US-XL,17822,3,1627469.0,2826527.7,5,-2,True,True,0,2
US-XL,32152,3,21743.3,57716.3,5,-2,False,True,0,2
US-XL,24462,3,33357.1,32568.9,5,-2,False,True,0,2
US-XL,14426,3,85611.2,87650.8,5,-2,False,True,0,2
US-XL,8809,3,5107.1,6543.3,5,-2,False,True,0,2
US-XL,34490,3,9325.1,24105.5,5,-2,False,True,0,2
US-XL,26775,3,224990.3,291834.0,5,-2,False,True,0,2
US-XL,44452,3,55727.9,75475.2,5,-2,False,True,0,2
US-XL,17521,3,10058.0,20801.7,5,-2,False,True,0,2
US-XL,30246,3,14874.5,10859.9,5,-2,False,True,0,2
US-XL,23768,3,21527.4,9832.4,5,-2,False,True,0,2
US-XL,3111,3,5113.0,7653.0,5,-2,False,True,0,2
US-XL,15621,3,329890.1,397601.7,5,-2,True,True,0,2
US-XL,379,3,31338.5,57278.9,5,-2,False,True,0,2
US-XL,40185,3,11358.7,9821.1,5,-2,False,True,0,2
US-XL,29934,3,6785.0,18079.0,5,-2,False,True,0,2
US-XL,43811,3,36584.5,41450.0,5,-2,False,True,0,2
US-XL,17283,3,783388.1,1578458.6,5,-2,True,True,0,2
US-XL,30175,3,321068.9,275408.2,5,-2,True,True,0,2
US-XL,12990,3,37848.1,21573.2,5,-2,False,True,0,2
US-XL,9925,4,46868.8,41263.5,5,-1,False,True,0,1
US-XL,23788,4,131794.5,398170.3,5,-1,False,True,0,1
US-XL,9926,4,942236.6,1043849.9,5,-1,True,True,0,1
US-XL,4499,4,26973.2,43649.0,5,-1,False,True,0,1
US-XL,3601,4,13299.3,12285.9,5,-1,False,True,0,1
US-XL,33694,4,14528.9,17734.4,5,-1,False,True,0,1
US-XL,18740,4,26576.8,0.0,5,-1,False,True,0,1
US-XL,30216,4,119333.1,150159.7,5,-1,False,True,0,1
US-XL,31747,4,7064.3,10098.7,5,-1,False,True,0,1
US-XL,33353,4,13460.6,16987.6,5,-1,False,True,0,1
US-XL,17695,4,68360.4,67118.3,5,-1,False,True,0,1
US-XL,18784,4,1668395.4,1777017.8,5,-1,True,True,0,1
US-XL,17526,4,14847.3,17512.1,5,-1,False,True,0,1
US-XL,34499,4,345020.2,405140.6,5,-1,False,True,0,1
US-XL,1277,4,528563.5,567738.5,5,-1,True,True,0,1
US-XL,39530,4,20079.1,32501.7,5,-1,False,True,0,1
US-XL,13750,4,277257.9,323691.2,5,-1,False,True,0,1
US-XL,30006,4,14992.8,29936.9,5,-1,False,True,0,1
US-XL,17282,4,63164.7,52413.2,5,-1,False,True,0,1
US-XL,29580,4,9415.6,76770.9,5,-1,False,True,0,1
US-XL,5034,4,182973.9,270600.6,5,-1,True,True,0,1
US-XL,1909,4,42577.2,87141.9,5,-1,False,True,0,1
US-XL,34180,4,43482.6,47300.2,5,-1,False,True,0,1
US-XL,19007,4,129731.9,126889.9,5,-1,False,True,0,1
US-XL,31736,4,16260.8,17587.7,5,-1,False,True,0,1
US-XL,3559,4,12274.2,17332.3,5,-1,False,True,0,1
US-XL,4501,4,769232.9,986807.3,5,-1,True,True,0,1
US-XL,8374,4,21251.3,22277.5,5,-1,False,True,0,1
US-XL,6138,4,13966.1,40440.2,5,-1,False,True,0,1
US-XL,18923,4,10735.8,32627.1,5,-1,False,True,0,1
US-XL,2719,4,2388174.9,3787386.5,5,-1,True,True,0,1
US-XL,910,4,26424.2,16459.8,5,-1,False,True,0,1
US-XL,27646,4,32491.1,20184.0,5,-1,False,True,0,1
US-XL,12956,4,10546.1,20678.8,5,-1,False,True,0,1
US-XL,33985,4,10186.2,11127.2,5,-1,False,True,0,1
US-XL,45074,4,15312.0,16643.8,5,-1,False,True,0,1
US-XL,3158,4,337367.6,317690.7,5,-1,True,True,0,1
US-XL,3486,4,221772.6,268354.7,5,-1,True,True,0,1
US-XL,25488,4,41804.4,68224.3,5,-1,False,True,0,1
US-XL,11794,4,22658.3,14589.5,5,-1,False,True,0,1
US-XL,42819,4,5679.2,11977.0,5,-1,False,True,0,1
US-XL,2782,4,49963.5,56005.2,5,-1,False,True,0,1
US-XL,7316,4,630550.7,699955.9,5,-1,True,True,0,1
US-XL,30204,4,53947.2,54966.4,5,-1,False,True,0,1
US-XL,42638,4,6784.2,2460.2,5,-1,False,True,0,1
US-XL,34176,4,21836.7,26269.4,5,-1,False,True,0,1
US-XL,6305,4,510420.3,719831.7,5,-1,True,True,0,1
US-XL,21258,4,33753.8,12815.1,5,-1,False,True,0,1
US-XL,4792,4,290065.6,426881.1,5,-1,True,True,0,1
US-XL,27767,4,41862.2,35977.7,5,-1,False,True,0,1
US-XL,18721,4,16538.2,16964.5,5,-1,False,True,0,1
US-XL,8946,4,46649.7,69565.7,5,-1,False,True,0,1
US-XL,15076,4,18013.7,30990.7,5,-1,False,True,0,1
US-XL,1222,4,24792.8,58581.5,5,-1,False,True,0,1
US-XL,34875,4,6923.7,8934.7,5,-1,False,True,0,1
US-XL,1549,4,82201.5,88636.7,5,-1,False,True,0,1
US-XL,8086,4,17477.2,22101.1,5,-1,False,True,0,1
US-XL,35502,4,6800.9,9113.5,5,-1,False,True,0,1
US-XL,18250,4,23089.4,69264.6,5,-1,False,True,0,1
US-XL,7574,4,1421947.4,1166825.5,5,-1,True,True,0,1
US-XL,15041,4,62178.4,51019.9,5,-1,False,True,0,1
US-XL,13118,4,42425.9,22072.1,5,-1,False,True,0,1
US-XL,30218,4,118701.2,157464.3,5,-1,False,True,0,1
US-XL,30240,4,13873.4,14255.7,5,-1,False,True,0,1
US-XL,23244,4,9426.8,16036.5,5,-1,False,True,0,1
US-XL,16303,4,6946.2,4884.5,5,-1,False,True,0,1
US-XL,42982,4,115214.5,106449.1,5,-1,False,True,0,1
US-XL,14473,4,10898.1,13695.5,5,-1,False,True,0,1
US-XL,30827,4,15791.4,28547.2,5,-1,False,True,0,1
US-XL,4805,4,19302.8,20487.8,5,-1,False,True,0,1
US-XL,15966,4,12330.4,23244.7,5,-1,False,True,0,1
US-XL,17537,4,7801.7,9317.1,5,-1,False,True,0,1
US-XL,1799,4,553452.0,672878.0,5,-1,True,True,0,1
US-XL,29952,5,610520.4,738197.2,5,0,True,False,0,0
US-XL,23727,5,195102.7,273060.2,5,0,True,False,0,0
US-XL,11801,5,191946.3,186018.5,5,0,True,False,0,0
US-XL,9927,5,159872.8,198974.2,5,0,True,False,0,0
US-XL,39140,5,207452.7,366540.5,5,0,True,False,0,0
US-XL,842,5,919502.6,1126479.3,5,0,True,False,0,0
US-XL,16058,5,201050.7,218814.3,5,0,True,False,0,0
US-XL,6413,5,325041.2,302492.0,5,0,True,False,0,0
US-XL,16995,5,212650.9,365491.8,5,0,True,False,0,0
US-XL,2515,5,319967.7,275532.0,5,0,True,False,0,0
US-XL,30458,5,231090.0,286184.8,5,0,True,False,0,0
US-XL,23790,5,152153.3,183086.6,5,0,True,False,0,0
US-XL,1084,5,163466.8,205425.9,5,0,True,False,0,0
US-XL,13212,5,174194.2,171547.8,5,0,True,False,0,0
US-XL,1259,5,180251.8,162788.5,5,0,True,False,0,0
